sku,sale_date,units_sold,revenue
skirt-steak,2025-11-20,10.05,391.85
osso-buco,2025-11-20,6.94,124.85
ground-beef-medium,2025-11-20,131.27,1836.47
pork-chops-bnls,2025-11-20,43.3,649.07
pulled-pork-roast,2025-11-20,21.75,239.03
chuck-roast,2025-11-21,38.1,894.97
striploin-steak-bnls,2025-11-21,37.72,1621.58
ribeye-steak-bnls,2025-11-21,14.09,704.36
short-ribs-simmering,2025-11-21,62.63,2817.72
top-sirloin-steak-cr,2025-11-21,20.49,696.46
flank-steak,2025-11-21,14.71,529.41
blade-thin-sliced,2025-11-21,81.63,2039.93
pork-belly-thin-cut,2025-11-21,92.27,1198.59
wagyu-flatiron-thin,2025-11-21,10.74,708.73
tomahawk-steak,2025-11-21,7.0,673.63
tenderloin-steak,2025-11-21,3.71,244.82
brisket-whole-trimmed,2025-11-21,17.08,324.35
eye-of-round-roast,2025-11-21,20.51,409.99
beef-stew-meat,2025-11-21,25.61,435.11
skirt-steak,2025-11-21,9.45,368.46
osso-buco,2025-11-21,6.43,115.68
ground-beef-medium,2025-11-21,145.37,2033.73
pork-chops-bnls,2025-11-21,68.55,1027.56
pulled-pork-roast,2025-11-21,21.97,241.45
chuck-roast,2025-11-22,41.46,973.9
striploin-steak-bnls,2025-11-22,56.53,2430.22
ribeye-steak-bnls,2025-11-22,24.28,1213.76
short-ribs-simmering,2025-11-22,83.5,3756.66
top-sirloin-steak-cr,2025-11-22,44.24,1503.72
flank-steak,2025-11-22,20.76,747.15
blade-thin-sliced,2025-11-22,185.76,4642.14
pork-belly-thin-cut,2025-11-22,130.29,1692.47
wagyu-flatiron-thin,2025-11-22,14.6,963.45
tomahawk-steak,2025-11-22,9.0,866.09
tenderloin-steak,2025-11-22,6.9,455.33
brisket-whole-trimmed,2025-11-22,39.3,746.31
eye-of-round-roast,2025-11-22,30.63,612.29
beef-stew-meat,2025-11-22,38.25,649.87
skirt-steak,2025-11-22,14.94,582.51
osso-buco,2025-11-22,11.71,210.66
ground-beef-medium,2025-11-22,189.38,2649.43
pork-chops-bnls,2025-11-22,90.88,1362.29
pulled-pork-roast,2025-11-22,37.43,411.36
chuck-roast,2025-11-23,43.87,1030.51
striploin-steak-bnls,2025-11-23,67.64,2907.84
ribeye-steak-bnls,2025-11-23,23.49,1174.27
short-ribs-simmering,2025-11-23,102.35,4604.73
top-sirloin-steak-cr,2025-11-23,41.56,1412.62
flank-steak,2025-11-23,23.9,860.16
blade-thin-sliced,2025-11-23,183.3,4580.67
pork-belly-thin-cut,2025-11-23,115.68,1502.68
wagyu-flatiron-thin,2025-11-23,14.2,937.06
tomahawk-steak,2025-11-23,8.0,769.86
tenderloin-steak,2025-11-23,6.79,448.07
brisket-whole-trimmed,2025-11-23,34.07,646.99
eye-of-round-roast,2025-11-23,32.08,641.28
beef-stew-meat,2025-11-23,35.75,607.39
skirt-steak,2025-11-23,11.69,455.79
osso-buco,2025-11-23,16.98,305.47
ground-beef-medium,2025-11-23,175.0,2448.25
pork-chops-bnls,2025-11-23,101.82,1526.28
pulled-pork-roast,2025-11-23,33.5,368.17
chuck-roast,2025-11-24,32.13,754.73
striploin-steak-bnls,2025-11-24,34.01,1462.09
ribeye-steak-bnls,2025-11-24,13.87,693.36
short-ribs-simmering,2025-11-24,54.32,2443.86
top-sirloin-steak-cr,2025-11-24,19.47,661.79
flank-steak,2025-11-24,11.27,405.61
blade-thin-sliced,2025-11-24,116.57,2913.08
pork-belly-thin-cut,2025-11-24,96.38,1251.98
wagyu-flatiron-thin,2025-11-24,10.99,725.23
tomahawk-steak,2025-11-24,6.0,577.39
tenderloin-steak,2025-11-24,3.63,239.54
brisket-whole-trimmed,2025-11-24,15.18,288.27
eye-of-round-roast,2025-11-24,21.26,424.99
beef-stew-meat,2025-11-24,24.96,424.07
skirt-steak,2025-11-24,9.36,364.95
osso-buco,2025-11-24,8.0,143.92
ground-beef-medium,2025-11-24,149.49,2091.37
pork-chops-bnls,2025-11-24,48.02,719.82
pulled-pork-roast,2025-11-24,24.94,274.09
chuck-roast,2025-11-25,35.22,827.32
striploin-steak-bnls,2025-11-25,42.58,1830.51
ribeye-steak-bnls,2025-11-25,12.2,609.88
short-ribs-simmering,2025-11-25,57.95,2607.17
top-sirloin-steak-cr,2025-11-25,27.26,926.57
flank-steak,2025-11-25,13.78,495.94
blade-thin-sliced,2025-11-25,108.47,2710.67
pork-belly-thin-cut,2025-11-25,85.79,1114.41
wagyu-flatiron-thin,2025-11-25,11.86,782.64
tomahawk-steak,2025-11-25,7.0,673.63
tenderloin-steak,2025-11-25,3.25,214.47
brisket-whole-trimmed,2025-11-25,17.13,325.3
eye-of-round-roast,2025-11-25,21.57,431.18
beef-stew-meat,2025-11-25,27.02,459.07
skirt-steak,2025-11-25,8.14,317.38
osso-buco,2025-11-25,7.46,134.21
ground-beef-medium,2025-11-25,157.96,2209.86
pork-chops-bnls,2025-11-25,45.39,680.4
pulled-pork-roast,2025-11-25,19.34,212.55
chuck-roast,2025-11-26,33.42,785.04
striploin-steak-bnls,2025-11-26,42.01,1806.01
ribeye-steak-bnls,2025-11-26,16.86,842.83
short-ribs-simmering,2025-11-26,69.85,3142.55
top-sirloin-steak-cr,2025-11-26,24.78,842.27
flank-steak,2025-11-26,12.87,463.19
blade-thin-sliced,2025-11-26,102.65,2565.22
pork-belly-thin-cut,2025-11-26,74.42,966.72
wagyu-flatiron-thin,2025-11-26,9.72,641.42
tomahawk-steak,2025-11-26,6.0,577.39
tenderloin-steak,2025-11-26,4.13,272.54
brisket-whole-trimmed,2025-11-26,17.26,327.77
eye-of-round-roast,2025-11-26,21.76,434.98
beef-stew-meat,2025-11-26,27.1,460.43
skirt-steak,2025-11-26,9.85,384.05
osso-buco,2025-11-26,5.94,106.86
ground-beef-medium,2025-11-26,145.0,2028.55
pork-chops-bnls,2025-11-26,52.98,794.17
pulled-pork-roast,2025-11-26,19.5,214.31
chuck-roast,2025-11-27,27.6,648.32
striploin-steak-bnls,2025-11-27,43.55,1872.21
ribeye-steak-bnls,2025-11-27,15.79,789.34
short-ribs-simmering,2025-11-27,75.7,3405.74
top-sirloin-steak-cr,2025-11-27,23.09,784.83
flank-steak,2025-11-27,16.79,604.27
blade-thin-sliced,2025-11-27,105.68,2640.94
pork-belly-thin-cut,2025-11-27,99.21,1288.74
wagyu-flatiron-thin,2025-11-27,8.39,553.66
tomahawk-steak,2025-11-27,6.0,577.39
tenderloin-steak,2025-11-27,3.27,215.79
brisket-whole-trimmed,2025-11-27,13.84,262.82
eye-of-round-roast,2025-11-27,25.81,515.94
beef-stew-meat,2025-11-27,24.6,417.95
skirt-steak,2025-11-27,8.04,313.48
osso-buco,2025-11-27,6.15,110.64
ground-beef-medium,2025-11-27,129.58,1812.82
pork-chops-bnls,2025-11-27,65.58,983.04
pulled-pork-roast,2025-11-27,28.43,312.45
chuck-roast,2025-11-28,29.03,681.91
striploin-steak-bnls,2025-11-28,42.42,1823.64
ribeye-steak-bnls,2025-11-28,11.73,586.38
short-ribs-simmering,2025-11-28,69.74,3137.6
top-sirloin-steak-cr,2025-11-28,22.9,778.37
flank-steak,2025-11-28,12.31,443.04
blade-thin-sliced,2025-11-28,107.15,2677.68
pork-belly-thin-cut,2025-11-28,83.61,1086.09
wagyu-flatiron-thin,2025-11-28,10.74,708.73
tomahawk-steak,2025-11-28,6.0,577.39
tenderloin-steak,2025-11-28,3.84,253.4
brisket-whole-trimmed,2025-11-28,12.87,244.4
eye-of-round-roast,2025-11-28,21.95,438.78
beef-stew-meat,2025-11-28,34.07,578.85
skirt-steak,2025-11-28,10.37,404.33
osso-buco,2025-11-28,5.68,102.18
ground-beef-medium,2025-11-28,127.9,1789.32
pork-chops-bnls,2025-11-28,46.01,689.69
pulled-pork-roast,2025-11-28,27.16,298.49
chuck-roast,2025-11-29,50.13,1177.55
striploin-steak-bnls,2025-11-29,60.57,2603.9
ribeye-steak-bnls,2025-11-29,22.22,1110.78
short-ribs-simmering,2025-11-29,61.57,2770.03
top-sirloin-steak-cr,2025-11-29,34.99,1189.31
flank-steak,2025-11-29,22.23,800.06
blade-thin-sliced,2025-11-29,186.09,4650.39
pork-belly-thin-cut,2025-11-29,105.28,1367.59
wagyu-flatiron-thin,2025-11-29,15.22,1004.37
tomahawk-steak,2025-11-29,10.0,962.33
tenderloin-steak,2025-11-29,6.7,442.13
brisket-whole-trimmed,2025-11-29,31.84,604.64
eye-of-round-roast,2025-11-29,31.23,624.29
beef-stew-meat,2025-11-29,43.47,738.56
skirt-steak,2025-11-29,15.5,604.35
osso-buco,2025-11-29,13.01,234.05
ground-beef-medium,2025-11-29,215.71,3017.78
pork-chops-bnls,2025-11-29,67.99,1019.17
pulled-pork-roast,2025-11-29,38.8,426.41
chuck-roast,2025-11-30,46.11,1083.12
striploin-steak-bnls,2025-11-30,65.3,2807.25
ribeye-steak-bnls,2025-11-30,24.49,1224.26
short-ribs-simmering,2025-11-30,89.86,4042.8
top-sirloin-steak-cr,2025-11-30,36.42,1237.92
flank-steak,2025-11-30,22.5,809.78
blade-thin-sliced,2025-11-30,201.01,5023.24
pork-belly-thin-cut,2025-11-30,120.22,1561.66
wagyu-flatiron-thin,2025-11-30,16.21,1069.7
tomahawk-steak,2025-11-30,9.0,866.09
tenderloin-steak,2025-11-30,7.91,521.98
brisket-whole-trimmed,2025-11-30,25.49,484.06
eye-of-round-roast,2025-11-30,36.68,733.23
beef-stew-meat,2025-11-30,32.28,548.44
skirt-steak,2025-11-30,18.01,702.21
osso-buco,2025-11-30,12.33,221.82
ground-beef-medium,2025-11-30,180.72,2528.27
pork-chops-bnls,2025-11-30,92.11,1380.73
pulled-pork-roast,2025-11-30,44.86,493.01
chuck-roast,2025-12-01,36.3,852.69
striploin-steak-bnls,2025-12-01,48.48,2084.16
ribeye-steak-bnls,2025-12-01,12.83,641.37
short-ribs-simmering,2025-12-01,61.9,2784.88
top-sirloin-steak-cr,2025-12-01,20.45,695.1
flank-steak,2025-12-01,14.79,532.29
blade-thin-sliced,2025-12-01,97.78,2443.52
pork-belly-thin-cut,2025-12-01,105.73,1373.43
wagyu-flatiron-thin,2025-12-01,8.52,562.23
tomahawk-steak,2025-12-01,6.0,577.39
tenderloin-steak,2025-12-01,3.88,256.04
brisket-whole-trimmed,2025-12-01,17.76,337.26
eye-of-round-roast,2025-12-01,21.36,426.99
beef-stew-meat,2025-12-01,26.46,449.56
skirt-steak,2025-12-01,9.85,384.05
osso-buco,2025-12-01,6.54,117.65
ground-beef-medium,2025-12-01,130.8,1829.89
pork-chops-bnls,2025-12-01,53.18,797.17
pulled-pork-roast,2025-12-01,24.54,269.69
chuck-roast,2025-12-02,34.99,821.92
striploin-steak-bnls,2025-12-02,54.95,2362.3
ribeye-steak-bnls,2025-12-02,13.03,651.37
short-ribs-simmering,2025-12-02,60.23,2709.75
top-sirloin-steak-cr,2025-12-02,21.68,736.9
flank-steak,2025-12-02,11.34,408.13
blade-thin-sliced,2025-12-02,93.84,2345.06
pork-belly-thin-cut,2025-12-02,83.08,1079.21
wagyu-flatiron-thin,2025-12-02,10.14,669.14
tomahawk-steak,2025-12-02,6.0,577.39
tenderloin-steak,2025-12-02,3.34,220.41
brisket-whole-trimmed,2025-12-02,20.5,389.29
eye-of-round-roast,2025-12-02,26.64,532.53
beef-stew-meat,2025-12-02,30.86,524.31
skirt-steak,2025-12-02,7.99,311.53
osso-buco,2025-12-02,6.67,119.99
ground-beef-medium,2025-12-02,164.94,2307.51
pork-chops-bnls,2025-12-02,54.67,819.5
pulled-pork-roast,2025-12-02,21.43,235.52
chuck-roast,2025-12-03,38.59,906.48
striploin-steak-bnls,2025-12-03,49.93,2146.49
ribeye-steak-bnls,2025-12-03,12.4,619.88
short-ribs-simmering,2025-12-03,63.61,2861.81
top-sirloin-steak-cr,2025-12-03,24.72,840.23
flank-steak,2025-12-03,11.56,416.04
blade-thin-sliced,2025-12-03,106.38,2658.44
pork-belly-thin-cut,2025-12-03,77.48,1006.47
wagyu-flatiron-thin,2025-12-03,7.87,519.34
tomahawk-steak,2025-12-03,6.0,577.39
tenderloin-steak,2025-12-03,3.75,247.46
brisket-whole-trimmed,2025-12-03,17.04,323.59
eye-of-round-roast,2025-12-03,20.48,409.4
beef-stew-meat,2025-12-03,26.72,453.97
skirt-steak,2025-12-03,7.72,301.0
osso-buco,2025-12-03,7.45,134.03
ground-beef-medium,2025-12-03,152.02,2126.76
pork-chops-bnls,2025-12-03,52.61,788.62
pulled-pork-roast,2025-12-03,21.6,237.38
chuck-roast,2025-12-04,37.03,869.83
striploin-steak-bnls,2025-12-04,34.73,1493.04
ribeye-steak-bnls,2025-12-04,14.16,707.86
short-ribs-simmering,2025-12-04,89.79,4039.65
top-sirloin-steak-cr,2025-12-04,21.81,741.32
flank-steak,2025-12-04,13.09,471.11
blade-thin-sliced,2025-12-04,116.11,2901.59
pork-belly-thin-cut,2025-12-04,107.77,1399.93
wagyu-flatiron-thin,2025-12-04,9.95,656.6
tomahawk-steak,2025-12-04,5.0,481.16
tenderloin-steak,2025-12-04,3.79,250.1
brisket-whole-trimmed,2025-12-04,24.08,457.28
eye-of-round-roast,2025-12-04,23.84,476.56
beef-stew-meat,2025-12-04,23.13,392.98
skirt-steak,2025-12-04,9.16,357.15
osso-buco,2025-12-04,6.08,109.38
ground-beef-medium,2025-12-04,153.87,2152.64
pork-chops-bnls,2025-12-04,47.38,710.23
pulled-pork-roast,2025-12-04,22.33,245.41
chuck-roast,2025-12-05,31.96,750.74
striploin-steak-bnls,2025-12-05,41.46,1782.37
ribeye-steak-bnls,2025-12-05,15.86,792.84
short-ribs-simmering,2025-12-05,62.74,2822.67
top-sirloin-steak-cr,2025-12-05,20.7,703.59
flank-steak,2025-12-05,11.58,416.76
blade-thin-sliced,2025-12-05,84.93,2122.4
pork-belly-thin-cut,2025-12-05,76.22,990.1
wagyu-flatiron-thin,2025-12-05,8.97,591.93
tomahawk-steak,2025-12-05,7.0,673.63
tenderloin-steak,2025-12-05,3.31,218.43
brisket-whole-trimmed,2025-12-05,21.36,405.63
eye-of-round-roast,2025-12-05,20.31,406.0
beef-stew-meat,2025-12-05,25.81,438.51
skirt-steak,2025-12-05,7.78,303.34
osso-buco,2025-12-05,7.97,143.38
ground-beef-medium,2025-12-05,170.64,2387.25
pork-chops-bnls,2025-12-05,43.02,644.87
pulled-pork-roast,2025-12-05,21.23,233.32
chuck-roast,2025-12-06,56.64,1330.47
striploin-steak-bnls,2025-12-06,55.84,2400.56
ribeye-steak-bnls,2025-12-06,23.68,1183.76
short-ribs-simmering,2025-12-06,97.32,4378.43
top-sirloin-steak-cr,2025-12-06,40.21,1366.74
flank-steak,2025-12-06,23.64,850.8
blade-thin-sliced,2025-12-06,207.61,5188.17
pork-belly-thin-cut,2025-12-06,167.62,2177.38
wagyu-flatiron-thin,2025-12-06,15.82,1043.96
tomahawk-steak,2025-12-06,9.0,866.09
tenderloin-steak,2025-12-06,7.14,471.17
brisket-whole-trimmed,2025-12-06,34.82,661.23
eye-of-round-roast,2025-12-06,26.3,525.74
beef-stew-meat,2025-12-06,34.36,583.78
skirt-steak,2025-12-06,16.13,628.91
osso-buco,2025-12-06,12.5,224.87
ground-beef-medium,2025-12-06,201.38,2817.31
pork-chops-bnls,2025-12-06,108.26,1622.82
pulled-pork-roast,2025-12-06,39.26,431.47
chuck-roast,2025-12-07,46.22,1085.71
striploin-steak-bnls,2025-12-07,74.96,3222.53
ribeye-steak-bnls,2025-12-07,22.77,1138.27
short-ribs-simmering,2025-12-07,99.89,4494.05
top-sirloin-steak-cr,2025-12-07,40.63,1381.01
flank-steak,2025-12-07,21.48,773.07
blade-thin-sliced,2025-12-07,135.89,3395.89
pork-belly-thin-cut,2025-12-07,109.4,1421.11
wagyu-flatiron-thin,2025-12-07,12.79,844.01
tomahawk-steak,2025-12-07,10.0,962.33
tenderloin-steak,2025-12-07,6.77,446.75
brisket-whole-trimmed,2025-12-07,36.0,683.64
eye-of-round-roast,2025-12-07,31.1,621.69
beef-stew-meat,2025-12-07,34.39,584.29
skirt-steak,2025-12-07,14.4,561.46
osso-buco,2025-12-07,14.3,257.26
ground-beef-medium,2025-12-07,176.89,2474.69
pork-chops-bnls,2025-12-07,70.82,1061.59
pulled-pork-roast,2025-12-07,45.92,504.66
chuck-roast,2025-12-08,36.94,867.72
striploin-steak-bnls,2025-12-08,43.04,1850.29
ribeye-steak-bnls,2025-12-08,14.34,716.86
short-ribs-simmering,2025-12-08,62.03,2790.73
top-sirloin-steak-cr,2025-12-08,23.17,787.55
flank-steak,2025-12-08,12.04,433.32
blade-thin-sliced,2025-12-08,136.07,3400.39
pork-belly-thin-cut,2025-12-08,82.6,1072.97
wagyu-flatiron-thin,2025-12-08,10.66,703.45
tomahawk-steak,2025-12-08,6.0,577.39
tenderloin-steak,2025-12-08,3.9,257.36
brisket-whole-trimmed,2025-12-08,19.33,367.08
eye-of-round-roast,2025-12-08,25.38,507.35
beef-stew-meat,2025-12-08,24.02,408.1
skirt-steak,2025-12-08,10.07,392.63
osso-buco,2025-12-08,8.83,158.85
ground-beef-medium,2025-12-08,128.74,1801.07
pork-chops-bnls,2025-12-08,53.33,799.42
pulled-pork-roast,2025-12-08,20.79,228.48
chuck-roast,2025-12-09,33.97,797.96
striploin-steak-bnls,2025-12-09,54.31,2334.79
ribeye-steak-bnls,2025-12-09,11.78,588.88
short-ribs-simmering,2025-12-09,55.36,2490.65
top-sirloin-steak-cr,2025-12-09,26.83,911.95
flank-steak,2025-12-09,14.31,515.02
blade-thin-sliced,2025-12-09,136.88,3420.63
pork-belly-thin-cut,2025-12-09,83.88,1089.6
wagyu-flatiron-thin,2025-12-09,8.99,593.25
tomahawk-steak,2025-12-09,6.0,577.39
tenderloin-steak,2025-12-09,3.6,237.56
brisket-whole-trimmed,2025-12-09,14.32,271.94
eye-of-round-roast,2025-12-09,24.02,480.16
beef-stew-meat,2025-12-09,27.6,468.92
skirt-steak,2025-12-09,8.79,342.72
osso-buco,2025-12-09,6.76,121.61
ground-beef-medium,2025-12-09,119.31,1669.15
pork-chops-bnls,2025-12-09,57.94,868.52
pulled-pork-roast,2025-12-09,19.24,211.45
chuck-roast,2025-12-10,37.64,884.16
striploin-steak-bnls,2025-12-10,56.72,2438.39
ribeye-steak-bnls,2025-12-10,15.86,792.84
short-ribs-simmering,2025-12-10,51.76,2328.68
top-sirloin-steak-cr,2025-12-10,20.76,705.63
flank-steak,2025-12-10,13.96,502.42
blade-thin-sliced,2025-12-10,105.34,2632.45
pork-belly-thin-cut,2025-12-10,74.88,972.69
wagyu-flatiron-thin,2025-12-10,9.27,611.73
tomahawk-steak,2025-12-10,6.0,577.39
tenderloin-steak,2025-12-10,4.45,293.66
brisket-whole-trimmed,2025-12-10,17.18,326.25
eye-of-round-roast,2025-12-10,25.45,508.75
beef-stew-meat,2025-12-10,22.82,387.71
skirt-steak,2025-12-10,7.83,305.29
osso-buco,2025-12-10,7.72,138.88
ground-beef-medium,2025-12-10,151.16,2114.73
pork-chops-bnls,2025-12-10,47.37,710.08
pulled-pork-roast,2025-12-10,22.19,243.87
chuck-roast,2025-12-11,30.02,705.17
striploin-steak-bnls,2025-12-11,43.31,1861.9
ribeye-steak-bnls,2025-12-11,14.68,733.85
short-ribs-simmering,2025-12-11,58.83,2646.76
top-sirloin-steak-cr,2025-12-11,21.48,730.11
flank-steak,2025-12-11,11.6,417.48
blade-thin-sliced,2025-12-11,98.3,2456.52
pork-belly-thin-cut,2025-12-11,109.23,1418.9
wagyu-flatiron-thin,2025-12-11,8.93,589.29
tomahawk-steak,2025-12-11,5.0,481.16
tenderloin-steak,2025-12-11,3.41,225.03
brisket-whole-trimmed,2025-12-11,14.63,277.82
eye-of-round-roast,2025-12-11,19.6,391.8
beef-stew-meat,2025-12-11,31.25,530.94
skirt-steak,2025-12-11,8.7,339.21
osso-buco,2025-12-11,8.88,159.75
ground-beef-medium,2025-12-11,131.28,1836.61
pork-chops-bnls,2025-12-11,52.89,792.82
pulled-pork-roast,2025-12-11,23.89,262.55
chuck-roast,2025-12-12,25.72,604.16
striploin-steak-bnls,2025-12-12,45.36,1950.03
ribeye-steak-bnls,2025-12-12,13.2,659.87
short-ribs-simmering,2025-12-12,74.02,3330.16
top-sirloin-steak-cr,2025-12-12,24.84,844.31
flank-steak,2025-12-12,11.6,417.48
blade-thin-sliced,2025-12-12,123.24,3079.77
pork-belly-thin-cut,2025-12-12,85.79,1114.41
wagyu-flatiron-thin,2025-12-12,7.94,523.96
tomahawk-steak,2025-12-12,6.0,577.39
tenderloin-steak,2025-12-12,3.46,228.33
brisket-whole-trimmed,2025-12-12,21.28,404.11
eye-of-round-roast,2025-12-12,23.05,460.77
beef-stew-meat,2025-12-12,27.22,462.47
skirt-steak,2025-12-12,9.86,384.44
osso-buco,2025-12-12,8.07,145.18
ground-beef-medium,2025-12-12,145.83,2040.16
pork-chops-bnls,2025-12-12,62.94,943.47
pulled-pork-roast,2025-12-12,23.8,261.56
chuck-roast,2025-12-13,49.67,1166.75
striploin-steak-bnls,2025-12-13,77.0,3310.23
ribeye-steak-bnls,2025-12-13,21.89,1094.28
short-ribs-simmering,2025-12-13,84.43,3798.51
top-sirloin-steak-cr,2025-12-13,48.94,1663.47
flank-steak,2025-12-13,26.87,967.05
blade-thin-sliced,2025-12-13,168.03,4199.07
pork-belly-thin-cut,2025-12-13,125.78,1633.88
wagyu-flatiron-thin,2025-12-13,18.98,1252.49
tomahawk-steak,2025-12-13,10.0,962.33
tenderloin-steak,2025-12-13,8.27,545.74
brisket-whole-trimmed,2025-12-13,29.81,566.09
eye-of-round-roast,2025-12-13,32.24,644.48
beef-stew-meat,2025-12-13,35.32,600.09
skirt-steak,2025-12-13,14.72,573.93
osso-buco,2025-12-13,13.48,242.51
ground-beef-medium,2025-12-13,201.03,2812.41
pork-chops-bnls,2025-12-13,76.17,1141.79
pulled-pork-roast,2025-12-13,44.38,487.74
chuck-roast,2025-12-14,56.8,1334.23
striploin-steak-bnls,2025-12-14,74.56,3205.33
ribeye-steak-bnls,2025-12-14,21.41,1070.29
short-ribs-simmering,2025-12-14,92.05,4141.33
top-sirloin-steak-cr,2025-12-14,40.21,1366.74
flank-steak,2025-12-14,19.09,687.05
blade-thin-sliced,2025-12-14,182.28,4555.18
pork-belly-thin-cut,2025-12-14,135.13,1755.34
wagyu-flatiron-thin,2025-12-14,21.73,1433.96
tomahawk-steak,2025-12-14,11.0,1058.56
tenderloin-steak,2025-12-14,8.67,572.13
brisket-whole-trimmed,2025-12-14,31.92,606.16
eye-of-round-roast,2025-12-14,31.6,631.68
beef-stew-meat,2025-12-14,31.4,533.49
skirt-steak,2025-12-14,12.94,504.53
osso-buco,2025-12-14,11.96,215.16
ground-beef-medium,2025-12-14,193.64,2709.02
pork-chops-bnls,2025-12-14,61.94,928.48
pulled-pork-roast,2025-12-14,37.33,410.26
chuck-roast,2025-12-15,34.38,807.59
striploin-steak-bnls,2025-12-15,43.14,1854.59
ribeye-steak-bnls,2025-12-15,12.27,613.38
short-ribs-simmering,2025-12-15,59.49,2676.46
top-sirloin-steak-cr,2025-12-15,27.2,924.53
flank-steak,2025-12-15,14.37,517.18
blade-thin-sliced,2025-12-15,99.34,2482.51
pork-belly-thin-cut,2025-12-15,87.8,1140.52
wagyu-flatiron-thin,2025-12-15,8.82,582.03
tomahawk-steak,2025-12-15,6.0,577.39
tenderloin-steak,2025-12-15,3.23,213.15
brisket-whole-trimmed,2025-12-15,19.98,379.42
eye-of-round-roast,2025-12-15,21.05,420.79
beef-stew-meat,2025-12-15,23.3,395.87
skirt-steak,2025-12-15,8.81,343.5
osso-buco,2025-12-15,7.18,129.17
ground-beef-medium,2025-12-15,104.88,1467.27
pork-chops-bnls,2025-12-15,52.86,792.37
pulled-pork-roast,2025-12-15,24.55,269.8
chuck-roast,2025-12-16,37.37,877.82
striploin-steak-bnls,2025-12-16,57.79,2484.39
ribeye-steak-bnls,2025-12-16,15.42,770.85
short-ribs-simmering,2025-12-16,73.69,3315.31
top-sirloin-steak-cr,2025-12-16,30.93,1051.31
flank-steak,2025-12-16,14.54,523.29
blade-thin-sliced,2025-12-16,108.32,2706.92
pork-belly-thin-cut,2025-12-16,99.45,1291.86
wagyu-flatiron-thin,2025-12-16,8.28,546.4
tomahawk-steak,2025-12-16,6.0,577.39
tenderloin-steak,2025-12-16,3.28,216.45
brisket-whole-trimmed,2025-12-16,18.57,352.64
eye-of-round-roast,2025-12-16,20.47,409.2
beef-stew-meat,2025-12-16,24.46,415.58
skirt-steak,2025-12-16,9.3,362.61
osso-buco,2025-12-16,6.97,125.39
ground-beef-medium,2025-12-16,105.45,1475.25
pork-chops-bnls,2025-12-16,44.63,669.0
pulled-pork-roast,2025-12-16,19.29,212.0
chuck-roast,2025-12-17,31.86,748.39
striploin-steak-bnls,2025-12-17,46.51,1999.46
ribeye-steak-bnls,2025-12-17,13.63,681.36
short-ribs-simmering,2025-12-17,70.38,3166.4
top-sirloin-steak-cr,2025-12-17,24.22,823.24
flank-steak,2025-12-17,15.09,543.09
blade-thin-sliced,2025-12-17,114.24,2854.86
pork-belly-thin-cut,2025-12-17,90.77,1179.1
wagyu-flatiron-thin,2025-12-17,10.1,666.5
tomahawk-steak,2025-12-17,7.0,673.63
tenderloin-steak,2025-12-17,3.7,244.16
brisket-whole-trimmed,2025-12-17,20.61,391.38
eye-of-round-roast,2025-12-17,16.72,334.23
beef-stew-meat,2025-12-17,25.65,435.79
skirt-steak,2025-12-17,8.53,332.58
osso-buco,2025-12-17,8.13,146.26
ground-beef-medium,2025-12-17,160.23,2241.62
pork-chops-bnls,2025-12-17,44.66,669.45
pulled-pork-roast,2025-12-17,26.2,287.94
chuck-roast,2025-12-18,30.78,723.02
striploin-steak-bnls,2025-12-18,38.62,1660.27
ribeye-steak-bnls,2025-12-18,12.91,645.37
short-ribs-simmering,2025-12-18,59.65,2683.65
top-sirloin-steak-cr,2025-12-18,18.37,624.4
flank-steak,2025-12-18,14.35,516.46
blade-thin-sliced,2025-12-18,115.22,2879.35
pork-belly-thin-cut,2025-12-18,100.41,1304.33
wagyu-flatiron-thin,2025-12-18,8.41,554.98
tomahawk-steak,2025-12-18,6.0,577.39
tenderloin-steak,2025-12-18,3.53,232.94
brisket-whole-trimmed,2025-12-18,21.66,411.32
eye-of-round-roast,2025-12-18,15.77,315.24
beef-stew-meat,2025-12-18,23.69,402.49
skirt-steak,2025-12-18,8.86,345.45
osso-buco,2025-12-18,6.22,111.9
ground-beef-medium,2025-12-18,128.75,1801.21
pork-chops-bnls,2025-12-18,52.32,784.28
pulled-pork-roast,2025-12-18,20.46,224.86
