production_date,source_primal,planned_primal_kg,actual_primal_kg,status,shortfall_reason,data_source
2025-10-14,Brisket,41.96,41.34,completed,,synthetic
2025-10-14,Chuck Flat,152.22,146.85,completed,,synthetic
2025-10-14,Chuck Primal,290.73,303.22,completed,,synthetic
2025-10-14,Flank,33.43,0.0,cancelled,stock_short,synthetic
2025-10-14,Plate,25.47,25.03,completed,,synthetic
2025-10-14,Pork Belly,198.13,193.05,completed,,synthetic
2025-10-14,Pork Loin,125.87,130.11,completed,,synthetic
2025-10-14,Pork Shoulder,49.53,49.67,completed,,synthetic
2025-10-14,Round,116.4,112.06,completed,,synthetic
2025-10-14,Shank,16.78,17.14,completed,,synthetic
2025-10-14,Striploin Whole,114.31,68.14,partial,quality_hold,synthetic
2025-10-14,Tenderloin,9.26,9.53,completed,,synthetic
2025-10-14,Top Sirloin Butt,53.07,52.95,completed,,synthetic
2025-10-14,Wagyu Flat Iron,21.48,0.0,cancelled,stock_short,synthetic
2025-10-15,6X6 Frenched,24.04,24.59,completed,,synthetic
2025-10-15,Blade Eyes,335.79,336.85,completed,,synthetic
2025-10-15,Bone-in Ribeye,39.92,37.94,completed,,synthetic
2025-10-15,Brisket,41.96,41.91,completed,,synthetic
2025-10-15,Chuck Flat,152.22,148.35,completed,,synthetic
2025-10-15,Chuck Primal,290.73,288.41,completed,,synthetic
2025-10-15,Flank,33.43,33.82,completed,,synthetic
2025-10-15,Plate,25.47,24.11,completed,,synthetic
2025-10-15,Pork Belly,198.13,195.09,completed,,synthetic
2025-10-15,Pork Loin,125.87,134.27,completed,,synthetic
2025-10-15,Pork Shoulder,49.53,48.47,completed,,synthetic
2025-10-15,Round,116.4,114.99,completed,,synthetic
2025-10-15,Shank,16.78,16.51,completed,,synthetic
2025-10-15,Striploin Whole,114.31,112.79,completed,,synthetic
2025-10-15,Tenderloin,9.26,9.11,completed,,synthetic
2025-10-15,Top Sirloin Butt,53.07,53.49,completed,,synthetic
2025-10-15,Wagyu Flat Iron,21.48,0.0,cancelled,stock_short,synthetic
2025-10-16,6X6 Frenched,24.04,23.69,completed,,synthetic
2025-10-16,Blade Eyes,335.79,343.55,completed,,synthetic
2025-10-16,Bone-in Ribeye,39.92,40.76,completed,,synthetic
2025-10-16,Brisket,41.96,40.49,completed,,synthetic
2025-10-16,Chuck Flat,152.22,148.86,completed,,synthetic
2025-10-16,Chuck Primal,290.73,298.35,completed,,synthetic
2025-10-16,Flank,33.43,34.27,completed,,synthetic
2025-10-16,Plate,25.47,25.31,completed,,synthetic
2025-10-16,Pork Belly,198.13,200.84,completed,,synthetic
2025-10-16,Pork Loin,125.87,116.5,completed,,synthetic
2025-10-16,Pork Shoulder,49.53,50.69,completed,,synthetic
2025-10-16,Round,116.4,108.38,completed,,synthetic
2025-10-16,Shank,16.78,15.68,completed,,synthetic
2025-10-16,Striploin Whole,114.31,116.95,completed,,synthetic
2025-10-16,Tenderloin,9.26,9.31,completed,,synthetic
2025-10-16,Top Sirloin Butt,53.07,51.01,completed,,synthetic
2025-10-16,Wagyu Flat Iron,21.48,0.0,cancelled,stock_short,synthetic
2025-10-17,6X6 Frenched,30.05,28.82,completed,,synthetic
2025-10-17,Blade Eyes,425.29,422.73,completed,,synthetic
2025-10-17,Bone-in Ribeye,53.23,53.19,completed,,synthetic
2025-10-17,Brisket,57.69,53.89,completed,,synthetic
2025-10-17,Chuck Flat,179.4,182.0,completed,,synthetic
2025-10-17,Chuck Primal,358.57,361.47,completed,,synthetic
2025-10-17,Flank,44.58,30.21,partial,labor_short,synthetic
2025-10-17,Plate,35.66,37.7,completed,,synthetic
2025-10-17,Pork Belly,247.66,249.07,completed,,synthetic
2025-10-17,Pork Loin,157.34,158.95,completed,,synthetic
2025-10-17,Pork Shoulder,69.35,73.18,completed,,synthetic
2025-10-17,Round,137.45,141.18,completed,,synthetic
2025-10-17,Shank,24.13,24.35,completed,,synthetic
2025-10-17,Striploin Whole,142.88,150.97,completed,,synthetic
2025-10-17,Tenderloin,15.05,14.39,completed,,synthetic
2025-10-17,Top Sirloin Butt,74.3,70.84,completed,,synthetic
2025-10-17,Wagyu Flat Iron,30.08,0.0,cancelled,stock_short,synthetic
2025-10-18,6X6 Frenched,36.06,23.43,partial,equipment,synthetic
2025-10-18,Blade Eyes,514.78,517.81,completed,,synthetic
2025-10-18,Bone-in Ribeye,66.54,69.93,completed,,synthetic
2025-10-18,Brisket,73.42,72.0,completed,,synthetic
2025-10-18,Chuck Flat,206.59,213.04,completed,,synthetic
2025-10-18,Chuck Primal,426.41,412.98,completed,,synthetic
2025-10-18,Flank,55.72,55.47,completed,,synthetic
2025-10-18,Plate,45.85,47.01,completed,,synthetic
2025-10-18,Pork Belly,297.19,306.1,completed,,synthetic
2025-10-18,Pork Loin,188.81,181.63,completed,,synthetic
2025-10-18,Pork Shoulder,89.16,92.4,completed,,synthetic
2025-10-18,Round,158.5,0.0,cancelled,stock_short,synthetic
2025-10-18,Shank,31.47,31.43,completed,,synthetic
2025-10-18,Striploin Whole,171.46,177.63,completed,,synthetic
2025-10-18,Tenderloin,20.84,20.81,completed,,synthetic
2025-10-18,Top Sirloin Butt,95.53,93.34,completed,,synthetic
2025-10-18,Wagyu Flat Iron,38.67,37.23,completed,,synthetic
2025-10-19,6X6 Frenched,30.05,18.52,partial,quality_hold,synthetic
2025-10-19,Blade Eyes,425.29,446.32,completed,,synthetic
2025-10-19,Bone-in Ribeye,53.23,52.71,completed,,synthetic
2025-10-19,Brisket,57.69,57.44,completed,,synthetic
2025-10-19,Chuck Flat,179.4,183.14,completed,,synthetic
2025-10-19,Chuck Primal,358.57,374.57,completed,,synthetic
2025-10-19,Flank,44.58,45.75,completed,,synthetic
2025-10-19,Plate,35.66,36.91,completed,,synthetic
2025-10-19,Pork Belly,247.66,252.44,completed,,synthetic
2025-10-19,Pork Loin,157.34,153.17,completed,,synthetic
2025-10-19,Pork Shoulder,69.35,69.53,completed,,synthetic
2025-10-19,Round,137.45,0.0,cancelled,stock_short,synthetic
2025-10-19,Shank,24.13,24.3,completed,,synthetic
2025-10-19,Striploin Whole,142.88,153.5,completed,,synthetic
2025-10-19,Tenderloin,15.05,14.88,completed,,synthetic
2025-10-19,Top Sirloin Butt,74.3,73.21,completed,,synthetic
2025-10-19,Wagyu Flat Iron,30.08,30.69,completed,,synthetic
2025-10-20,6X6 Frenched,24.04,23.16,completed,,synthetic
2025-10-20,Blade Eyes,335.79,337.57,completed,,synthetic
2025-10-20,Bone-in Ribeye,39.92,40.36,completed,,synthetic
2025-10-20,Brisket,41.96,42.37,completed,,synthetic
2025-10-20,Chuck Flat,152.22,150.18,completed,,synthetic
2025-10-20,Chuck Primal,290.73,289.11,completed,,synthetic
2025-10-20,Flank,33.43,33.54,completed,,synthetic
2025-10-20,Plate,25.47,24.68,completed,,synthetic
2025-10-20,Pork Belly,198.13,192.64,completed,,synthetic
2025-10-20,Pork Loin,125.87,129.64,completed,,synthetic
2025-10-20,Pork Shoulder,49.53,49.63,completed,,synthetic
2025-10-20,Round,116.4,115.94,completed,,synthetic
2025-10-20,Shank,16.78,16.22,completed,,synthetic
2025-10-20,Striploin Whole,114.31,115.09,completed,,synthetic
2025-10-20,Tenderloin,9.26,8.94,completed,,synthetic
2025-10-20,Top Sirloin Butt,53.07,52.78,completed,,synthetic
2025-10-20,Wagyu Flat Iron,21.48,20.85,completed,,synthetic
2025-10-21,6X6 Frenched,24.04,23.55,completed,,synthetic
2025-10-21,Blade Eyes,335.79,332.77,completed,,synthetic
2025-10-21,Bone-in Ribeye,39.92,39.58,completed,,synthetic
2025-10-21,Brisket,41.96,41.77,completed,,synthetic
2025-10-21,Chuck Flat,152.22,159.08,completed,,synthetic
2025-10-21,Chuck Primal,290.73,283.22,completed,,synthetic
2025-10-21,Flank,33.43,33.16,completed,,synthetic
2025-10-21,Plate,25.47,24.05,completed,,synthetic
2025-10-21,Pork Belly,198.13,193.13,completed,,synthetic
2025-10-21,Pork Loin,125.87,123.49,completed,,synthetic
2025-10-21,Pork Shoulder,49.53,49.41,completed,,synthetic
2025-10-21,Round,116.4,113.54,completed,,synthetic
2025-10-21,Shank,16.78,7.88,partial,quality_hold,synthetic
2025-10-21,Striploin Whole,114.31,114.66,completed,,synthetic
2025-10-21,Tenderloin,9.26,8.47,completed,,synthetic
2025-10-21,Top Sirloin Butt,53.07,52.73,completed,,synthetic
2025-10-21,Wagyu Flat Iron,21.48,21.47,completed,,synthetic
2025-10-22,6X6 Frenched,24.04,24.77,completed,,synthetic
2025-10-22,Blade Eyes,335.79,337.3,completed,,synthetic
2025-10-22,Bone-in Ribeye,39.92,38.68,completed,,synthetic
2025-10-22,Brisket,41.96,40.44,completed,,synthetic
2025-10-22,Chuck Flat,152.22,152.84,completed,,synthetic
2025-10-22,Chuck Primal,290.73,287.65,completed,,synthetic
2025-10-22,Flank,33.43,33.42,completed,,synthetic
2025-10-22,Plate,25.47,26.2,completed,,synthetic
2025-10-22,Pork Belly,198.13,196.31,completed,,synthetic
2025-10-22,Pork Loin,125.87,121.72,completed,,synthetic
2025-10-22,Pork Shoulder,49.53,52.8,completed,,synthetic
2025-10-22,Round,116.4,117.83,completed,,synthetic
2025-10-22,Shank,16.78,17.7,completed,,synthetic
2025-10-22,Striploin Whole,114.31,116.95,completed,,synthetic
2025-10-22,Tenderloin,9.26,9.57,completed,,synthetic
2025-10-22,Top Sirloin Butt,53.07,54.01,completed,,synthetic
2025-10-22,Wagyu Flat Iron,21.48,22.77,completed,,synthetic
2025-10-23,6X6 Frenched,24.04,23.48,completed,,synthetic
2025-10-23,Blade Eyes,335.79,251.03,partial,quality_hold,synthetic
2025-10-23,Bone-in Ribeye,39.92,32.75,partial,equipment,synthetic
2025-10-23,Brisket,41.96,42.91,completed,,synthetic
2025-10-23,Chuck Flat,152.22,158.51,completed,,synthetic
2025-10-23,Chuck Primal,290.73,296.36,completed,,synthetic
2025-10-23,Flank,33.43,33.96,completed,,synthetic
2025-10-23,Plate,25.47,18.63,partial,quality_hold,synthetic
2025-10-23,Pork Belly,198.13,203.96,completed,,synthetic
2025-10-23,Pork Loin,125.87,92.79,partial,quality_hold,synthetic
2025-10-23,Pork Shoulder,49.53,49.99,completed,,synthetic
2025-10-23,Round,116.4,114.9,completed,,synthetic
2025-10-23,Shank,16.78,16.24,completed,,synthetic
2025-10-23,Striploin Whole,114.31,64.68,partial,equipment,synthetic
2025-10-23,Tenderloin,9.26,9.33,completed,,synthetic
2025-10-23,Top Sirloin Butt,53.07,51.74,completed,,synthetic
2025-10-23,Wagyu Flat Iron,21.48,22.07,completed,,synthetic
2025-10-24,6X6 Frenched,30.05,15.08,partial,equipment,synthetic
2025-10-24,Blade Eyes,425.29,421.33,completed,,synthetic
2025-10-24,Bone-in Ribeye,53.23,53.43,completed,,synthetic
2025-10-24,Brisket,57.69,42.24,partial,quality_hold,synthetic
2025-10-24,Chuck Flat,179.4,173.12,completed,,synthetic
2025-10-24,Chuck Primal,358.57,351.87,completed,,synthetic
2025-10-24,Flank,44.58,45.77,completed,,synthetic
2025-10-24,Plate,35.66,36.44,completed,,synthetic
2025-10-24,Pork Belly,247.66,261.42,completed,,synthetic
2025-10-24,Pork Loin,157.34,153.75,completed,,synthetic
2025-10-24,Pork Shoulder,69.35,67.3,completed,,synthetic
2025-10-24,Round,137.45,136.01,completed,,synthetic
2025-10-24,Shank,24.13,25.09,completed,,synthetic
2025-10-24,Striploin Whole,142.88,141.58,completed,,synthetic
2025-10-24,Tenderloin,15.05,16.27,completed,,synthetic
2025-10-24,Top Sirloin Butt,74.3,77.89,completed,,synthetic
2025-10-24,Wagyu Flat Iron,30.08,29.6,completed,,synthetic
2025-10-25,6X6 Frenched,36.06,36.27,completed,,synthetic
2025-10-25,Blade Eyes,514.78,527.52,completed,,synthetic
2025-10-25,Bone-in Ribeye,66.54,65.65,completed,,synthetic
2025-10-25,Brisket,73.42,76.59,completed,,synthetic
2025-10-25,Chuck Flat,206.59,198.69,completed,,synthetic
2025-10-25,Chuck Primal,426.41,424.38,completed,,synthetic
2025-10-25,Flank,55.72,58.05,completed,,synthetic
2025-10-25,Plate,45.85,46.65,completed,,synthetic
2025-10-25,Pork Belly,297.19,294.36,completed,,synthetic
2025-10-25,Pork Loin,188.81,189.21,completed,,synthetic
2025-10-25,Pork Shoulder,89.16,91.42,completed,,synthetic
2025-10-25,Round,158.5,158.94,completed,,synthetic
2025-10-25,Shank,31.47,32.6,completed,,synthetic
2025-10-25,Striploin Whole,171.46,170.0,completed,,synthetic
2025-10-25,Tenderloin,20.84,21.13,completed,,synthetic
2025-10-25,Top Sirloin Butt,95.53,90.48,completed,,synthetic
2025-10-25,Wagyu Flat Iron,38.67,0.0,cancelled,stock_short,synthetic
2025-10-26,6X6 Frenched,30.05,27.48,completed,,synthetic
2025-10-26,Blade Eyes,425.29,428.52,completed,,synthetic
2025-10-26,Bone-in Ribeye,53.23,52.99,completed,,synthetic
2025-10-26,Brisket,57.69,59.26,completed,,synthetic
2025-10-26,Chuck Flat,179.4,174.79,completed,,synthetic
2025-10-26,Chuck Primal,358.57,360.75,completed,,synthetic
2025-10-26,Flank,44.58,45.29,completed,,synthetic
2025-10-26,Plate,35.66,26.98,partial,labor_short,synthetic
2025-10-26,Pork Belly,247.66,245.41,completed,,synthetic
2025-10-26,Pork Loin,157.34,118.5,partial,quality_hold,synthetic
2025-10-26,Pork Shoulder,69.35,67.08,completed,,synthetic
2025-10-26,Round,137.45,134.99,completed,,synthetic
2025-10-26,Shank,24.13,22.75,completed,,synthetic
2025-10-26,Striploin Whole,142.88,147.47,completed,,synthetic
2025-10-26,Tenderloin,15.05,14.5,completed,,synthetic
2025-10-26,Top Sirloin Butt,74.3,72.8,completed,,synthetic
2025-10-26,Wagyu Flat Iron,30.08,0.0,cancelled,stock_short,synthetic
2025-10-27,6X6 Frenched,24.04,24.69,completed,,synthetic
2025-10-27,Blade Eyes,335.79,335.91,completed,,synthetic
2025-10-27,Bone-in Ribeye,39.92,40.13,completed,,synthetic
2025-10-27,Brisket,41.96,40.21,completed,,synthetic
2025-10-27,Chuck Flat,152.22,146.89,completed,,synthetic
2025-10-27,Chuck Primal,290.73,299.65,completed,,synthetic
2025-10-27,Flank,33.43,33.73,completed,,synthetic
2025-10-27,Plate,25.47,24.78,completed,,synthetic
2025-10-27,Pork Belly,198.13,192.8,completed,,synthetic
2025-10-27,Pork Loin,125.87,72.75,partial,labor_short,synthetic
2025-10-27,Pork Shoulder,49.53,25.89,partial,quality_hold,synthetic
2025-10-27,Round,116.4,118.11,completed,,synthetic
2025-10-27,Shank,16.78,17.35,completed,,synthetic
2025-10-27,Striploin Whole,114.31,121.14,completed,,synthetic
2025-10-27,Tenderloin,9.26,8.93,completed,,synthetic
2025-10-27,Top Sirloin Butt,53.07,50.23,completed,,synthetic
2025-10-27,Wagyu Flat Iron,21.48,20.78,completed,,synthetic
2025-10-28,6X6 Frenched,24.04,24.42,completed,,synthetic
2025-10-28,Blade Eyes,335.79,338.88,completed,,synthetic
2025-10-28,Bone-in Ribeye,39.92,39.59,completed,,synthetic
2025-10-28,Brisket,41.96,33.64,partial,equipment,synthetic
2025-10-28,Chuck Flat,152.22,148.28,completed,,synthetic
2025-10-28,Chuck Primal,290.73,298.41,completed,,synthetic
2025-10-28,Flank,33.43,33.43,completed,,synthetic
2025-10-28,Plate,25.47,26.59,completed,,synthetic
2025-10-28,Pork Belly,198.13,203.58,completed,,synthetic
2025-10-28,Pork Loin,125.87,125.42,completed,,synthetic
2025-10-28,Pork Shoulder,49.53,50.29,completed,,synthetic
2025-10-28,Round,116.4,115.08,completed,,synthetic
2025-10-28,Shank,16.78,16.72,completed,,synthetic
2025-10-28,Striploin Whole,114.31,115.48,completed,,synthetic
2025-10-28,Tenderloin,9.26,9.62,completed,,synthetic
2025-10-28,Top Sirloin Butt,53.07,51.31,completed,,synthetic
2025-10-28,Wagyu Flat Iron,21.48,21.15,completed,,synthetic
2025-10-29,6X6 Frenched,24.04,23.9,completed,,synthetic
2025-10-29,Blade Eyes,335.79,341.96,completed,,synthetic
2025-10-29,Bone-in Ribeye,39.92,38.93,completed,,synthetic
2025-10-29,Brisket,41.96,42.01,completed,,synthetic
2025-10-29,Chuck Flat,152.22,153.65,completed,,synthetic
2025-10-29,Chuck Primal,290.73,300.69,completed,,synthetic
2025-10-29,Flank,33.43,34.4,completed,,synthetic
2025-10-29,Plate,25.47,25.33,completed,,synthetic
2025-10-29,Pork Belly,198.13,192.69,completed,,synthetic
2025-10-29,Pork Loin,125.87,129.98,completed,,synthetic
2025-10-29,Pork Shoulder,49.53,48.38,completed,,synthetic
2025-10-29,Round,116.4,120.42,completed,,synthetic
2025-10-29,Shank,16.78,17.68,completed,,synthetic
2025-10-29,Striploin Whole,114.31,115.41,completed,,synthetic
2025-10-29,Tenderloin,9.26,9.1,completed,,synthetic
2025-10-29,Top Sirloin Butt,53.07,53.86,completed,,synthetic
2025-10-29,Wagyu Flat Iron,21.48,21.61,completed,,synthetic
2025-10-30,6X6 Frenched,24.04,23.36,completed,,synthetic
2025-10-30,Blade Eyes,335.79,345.11,completed,,synthetic
2025-10-30,Bone-in Ribeye,39.92,38.72,completed,,synthetic
2025-10-30,Brisket,41.96,40.43,completed,,synthetic
2025-10-30,Chuck Flat,152.22,144.83,completed,,synthetic
2025-10-30,Chuck Primal,290.73,296.96,completed,,synthetic
2025-10-30,Flank,33.43,34.8,completed,,synthetic
2025-10-30,Plate,25.47,26.25,completed,,synthetic
2025-10-30,Pork Belly,198.13,188.36,completed,,synthetic
2025-10-30,Pork Loin,125.87,129.91,completed,,synthetic
2025-10-30,Pork Shoulder,49.53,51.0,completed,,synthetic
2025-10-30,Round,116.4,120.0,completed,,synthetic
2025-10-30,Shank,16.78,16.34,completed,,synthetic
2025-10-30,Striploin Whole,114.31,111.86,completed,,synthetic
2025-10-30,Tenderloin,9.26,9.15,completed,,synthetic
2025-10-30,Top Sirloin Butt,53.07,51.59,completed,,synthetic
2025-10-30,Wagyu Flat Iron,21.48,20.74,completed,,synthetic
2025-10-31,6X6 Frenched,30.05,28.29,completed,,synthetic
2025-10-31,Blade Eyes,425.29,407.3,completed,,synthetic
2025-10-31,Bone-in Ribeye,53.23,54.57,completed,,synthetic
2025-10-31,Brisket,57.69,53.75,completed,,synthetic
2025-10-31,Chuck Flat,179.4,182.55,completed,,synthetic
2025-10-31,Chuck Primal,358.57,351.52,completed,,synthetic
2025-10-31,Flank,44.58,43.85,completed,,synthetic
2025-10-31,Plate,35.66,35.47,completed,,synthetic
2025-10-31,Pork Belly,247.66,262.65,completed,,synthetic
2025-10-31,Pork Loin,157.34,154.23,completed,,synthetic
2025-10-31,Pork Shoulder,69.35,67.79,completed,,synthetic
2025-10-31,Round,137.45,137.2,completed,,synthetic
2025-10-31,Shank,24.13,26.49,completed,,synthetic
2025-10-31,Striploin Whole,142.88,148.14,completed,,synthetic
2025-10-31,Tenderloin,15.05,15.02,completed,,synthetic
2025-10-31,Top Sirloin Butt,74.3,79.13,completed,,synthetic
2025-10-31,Wagyu Flat Iron,30.08,30.69,completed,,synthetic
2025-11-01,6X6 Frenched,36.06,35.43,completed,,synthetic
2025-11-01,Blade Eyes,514.78,481.73,completed,,synthetic
2025-11-01,Bone-in Ribeye,66.54,68.33,completed,,synthetic
2025-11-01,Brisket,73.42,74.19,completed,,synthetic
2025-11-01,Chuck Flat,206.59,208.11,completed,,synthetic
2025-11-01,Chuck Primal,426.41,443.02,completed,,synthetic
2025-11-01,Flank,55.72,57.94,completed,,synthetic
2025-11-01,Plate,45.85,44.04,completed,,synthetic
2025-11-01,Pork Belly,297.19,291.48,completed,,synthetic
2025-11-01,Pork Loin,188.81,186.69,completed,,synthetic
2025-11-01,Pork Shoulder,89.16,91.28,completed,,synthetic
2025-11-01,Round,158.5,161.8,completed,,synthetic
2025-11-01,Shank,31.47,31.74,completed,,synthetic
2025-11-01,Striploin Whole,171.46,178.68,completed,,synthetic
2025-11-01,Tenderloin,20.84,21.48,completed,,synthetic
2025-11-01,Top Sirloin Butt,95.53,68.51,partial,labor_short,synthetic
2025-11-01,Wagyu Flat Iron,38.67,0.0,cancelled,stock_short,synthetic
2025-11-02,6X6 Frenched,30.05,30.04,completed,,synthetic
2025-11-02,Blade Eyes,425.29,429.65,completed,,synthetic
2025-11-02,Bone-in Ribeye,53.23,50.05,completed,,synthetic
2025-11-02,Brisket,57.69,58.84,completed,,synthetic
2025-11-02,Chuck Flat,179.4,167.57,completed,,synthetic
2025-11-02,Chuck Primal,358.57,355.34,completed,,synthetic
2025-11-02,Flank,44.58,44.22,completed,,synthetic
2025-11-02,Plate,35.66,35.23,completed,,synthetic
2025-11-02,Pork Belly,247.66,258.39,completed,,synthetic
2025-11-02,Pork Loin,157.34,158.73,completed,,synthetic
2025-11-02,Pork Shoulder,69.35,66.99,completed,,synthetic
2025-11-02,Round,137.45,134.62,completed,,synthetic
2025-11-02,Shank,24.13,23.57,completed,,synthetic
2025-11-02,Striploin Whole,142.88,136.8,completed,,synthetic
2025-11-02,Tenderloin,15.05,15.14,completed,,synthetic
2025-11-02,Top Sirloin Butt,74.3,73.94,completed,,synthetic
2025-11-02,Wagyu Flat Iron,30.08,0.0,cancelled,stock_short,synthetic
2025-11-03,6X6 Frenched,24.04,17.32,partial,quality_hold,synthetic
2025-11-03,Blade Eyes,335.79,327.7,completed,,synthetic
2025-11-03,Bone-in Ribeye,39.92,40.09,completed,,synthetic
2025-11-03,Brisket,41.96,34.57,partial,quality_hold,synthetic
2025-11-03,Chuck Flat,152.22,152.85,completed,,synthetic
2025-11-03,Chuck Primal,290.73,286.81,completed,,synthetic
2025-11-03,Flank,33.43,20.01,partial,quality_hold,synthetic
2025-11-03,Plate,25.47,25.03,completed,,synthetic
2025-11-03,Pork Belly,198.13,194.3,completed,,synthetic
2025-11-03,Pork Loin,125.87,68.2,partial,labor_short,synthetic
2025-11-03,Pork Shoulder,49.53,32.7,partial,labor_short,synthetic
2025-11-03,Round,116.4,86.03,partial,quality_hold,synthetic
2025-11-03,Shank,16.78,16.54,completed,,synthetic
2025-11-03,Striploin Whole,114.31,113.11,completed,,synthetic
2025-11-03,Tenderloin,9.26,9.18,completed,,synthetic
2025-11-03,Top Sirloin Butt,53.07,53.15,completed,,synthetic
2025-11-03,Wagyu Flat Iron,21.48,21.73,completed,,synthetic
2025-11-04,6X6 Frenched,24.04,24.65,completed,,synthetic
2025-11-04,Blade Eyes,335.79,338.8,completed,,synthetic
2025-11-04,Bone-in Ribeye,39.92,38.22,completed,,synthetic
