po_id,source_primal,order_date,expected_arrival,quantity_kg,status,supplier,actual_arrival,received_kg,data_source
PO-20250710-02485,Top Sirloin Butt,2025-07-08,2025-07-10,7.0,delivered,Northlake Beef Co.,2025-07-10,7.0,synthetic
PO-20250712-02486,Top Sirloin Butt,2025-07-10,2025-07-12,91.0,delivered,Northlake Beef Co.,2025-07-12,91.0,synthetic
PO-20250714-02487,Top Sirloin Butt,2025-07-12,2025-07-14,52.5,delivered,Northlake Beef Co.,2025-07-14,52.5,synthetic
PO-20250715-02488,Top Sirloin Butt,2025-07-13,2025-07-15,22.27,short_shipped,Northlake Beef Co.,2025-07-15,21.0,synthetic
PO-20250716-02489,Top Sirloin Butt,2025-07-11,2025-07-13,35.0,delivered,Northlake Beef Co.,2025-07-16,35.0,synthetic
PO-20250718-02490,Top Sirloin Butt,2025-07-16,2025-07-18,17.5,delivered,Northlake Beef Co.,2025-07-18,17.5,synthetic
PO-20250719-02491,Top Sirloin Butt,2025-07-17,2025-07-19,59.5,delivered,Northlake Beef Co.,2025-07-19,59.5,synthetic
PO-20250721-02492,Top Sirloin Butt,2025-07-19,2025-07-21,105.0,delivered,Northlake Beef Co.,2025-07-21,105.0,synthetic
PO-20250723-02493,Top Sirloin Butt,2025-07-21,2025-07-23,31.5,delivered,Northlake Beef Co.,2025-07-23,31.5,synthetic
PO-20250725-02494,Top Sirloin Butt,2025-07-23,2025-07-25,63.0,delivered,Northlake Beef Co.,2025-07-25,63.0,synthetic
PO-20250726-02495,Top Sirloin Butt,2025-07-22,2025-07-24,7.0,delivered,Northlake Beef Co.,2025-07-26,7.0,synthetic
PO-20250728-02496,Top Sirloin Butt,2025-07-23,2025-07-25,94.5,delivered,Northlake Beef Co.,2025-07-28,94.5,synthetic
PO-20250729-02497,Top Sirloin Butt,2025-07-27,2025-07-29,42.0,delivered,Northlake Beef Co.,2025-07-29,42.0,synthetic
PO-20250731-02498,Top Sirloin Butt,2025-07-29,2025-07-31,63.0,delivered,Northlake Beef Co.,2025-07-31,63.0,synthetic
PO-20250804-02499,Top Sirloin Butt,2025-08-02,2025-08-04,122.5,delivered,Northlake Beef Co.,2025-08-04,122.5,synthetic
PO-20250808-02500,Top Sirloin Butt,2025-08-06,2025-08-08,353.5,delivered,Northlake Beef Co.,2025-08-08,353.5,synthetic
PO-20250811-02501,Top Sirloin Butt,2025-08-09,2025-08-11,136.5,delivered,Northlake Beef Co.,2025-08-11,136.5,synthetic
PO-20250812-02502,Top Sirloin Butt,2025-08-10,2025-08-12,77.0,delivered,Northlake Beef Co.,2025-08-12,77.0,synthetic
PO-20250814-02503,Top Sirloin Butt,2025-08-12,2025-08-14,21.0,delivered,Northlake Beef Co.,2025-08-14,21.0,synthetic
PO-20250818-02504,Top Sirloin Butt,2025-08-16,2025-08-18,119.0,delivered,Northlake Beef Co.,2025-08-18,119.0,synthetic
PO-20250819-02505,Top Sirloin Butt,2025-08-17,2025-08-19,28.0,delivered,Northlake Beef Co.,2025-08-19,28.0,synthetic
PO-20250821-02506,Top Sirloin Butt,2025-08-19,2025-08-21,56.0,delivered,Northlake Beef Co.,2025-08-21,56.0,synthetic
PO-20250825-02507,Top Sirloin Butt,2025-08-23,2025-08-25,252.0,delivered,Northlake Beef Co.,2025-08-25,252.0,synthetic
PO-20250828-02508,Top Sirloin Butt,2025-08-26,2025-08-28,63.0,delivered,Northlake Beef Co.,2025-08-28,63.0,synthetic
PO-20250902-02509,Top Sirloin Butt,2025-08-31,2025-09-02,189.0,delivered,Northlake Beef Co.,2025-09-02,189.0,synthetic
PO-20250903-02510,Top Sirloin Butt,2025-09-01,2025-09-03,17.5,delivered,Northlake Beef Co.,2025-09-03,17.5,synthetic
PO-20250906-02511,Top Sirloin Butt,2025-09-04,2025-09-06,38.5,delivered,Northlake Beef Co.,2025-09-06,38.5,synthetic
PO-20250908-02512,Top Sirloin Butt,2025-09-06,2025-09-08,108.5,delivered,Northlake Beef Co.,2025-09-08,108.5,synthetic
PO-20250910-02513,Top Sirloin Butt,2025-09-08,2025-09-10,28.0,delivered,Northlake Beef Co.,2025-09-10,28.0,synthetic
PO-20250912-02514,Top Sirloin Butt,2025-09-10,2025-09-12,7.0,delivered,Northlake Beef Co.,2025-09-12,7.0,synthetic
PO-20250913-02515,Top Sirloin Butt,2025-09-11,2025-09-13,63.0,delivered,Northlake Beef Co.,2025-09-13,63.0,synthetic
PO-20250916-02516,Top Sirloin Butt,2025-09-14,2025-09-16,56.0,delivered,Northlake Beef Co.,2025-09-16,56.0,synthetic
PO-20250918-02517,Top Sirloin Butt,2025-09-16,2025-09-18,42.0,delivered,Northlake Beef Co.,2025-09-18,42.0,synthetic
PO-20250922-02518,Top Sirloin Butt,2025-09-20,2025-09-22,91.0,delivered,Northlake Beef Co.,2025-09-22,91.0,synthetic
PO-20250924-02519,Top Sirloin Butt,2025-09-19,2025-09-21,42.0,delivered,Northlake Beef Co.,2025-09-24,42.0,synthetic
PO-20250925-02520,Top Sirloin Butt,2025-09-23,2025-09-25,3.5,delivered,Northlake Beef Co.,2025-09-25,3.5,synthetic
PO-20250926-02521,Top Sirloin Butt,2025-09-24,2025-09-26,3.5,delivered,Northlake Beef Co.,2025-09-26,3.5,synthetic
PO-20250927-02522,Top Sirloin Butt,2025-09-25,2025-09-27,56.0,delivered,Northlake Beef Co.,2025-09-27,56.0,synthetic
PO-20250930-02523,Top Sirloin Butt,2025-09-28,2025-09-30,49.0,delivered,Northlake Beef Co.,2025-09-30,49.0,synthetic
PO-20251002-02524,Top Sirloin Butt,2025-09-30,2025-10-02,24.5,delivered,Northlake Beef Co.,2025-10-02,24.5,synthetic
PO-20251003-02525,Top Sirloin Butt,2025-10-01,2025-10-03,14.0,delivered,Northlake Beef Co.,2025-10-03,14.0,synthetic
PO-20251004-02526,Top Sirloin Butt,2025-10-02,2025-10-04,17.5,delivered,Northlake Beef Co.,2025-10-04,17.5,synthetic
PO-20251006-02527,Top Sirloin Butt,2025-10-04,2025-10-06,63.0,delivered,Northlake Beef Co.,2025-10-06,63.0,synthetic
PO-20251007-02528,Top Sirloin Butt,2025-10-05,2025-10-07,70.0,delivered,Northlake Beef Co.,2025-10-07,70.0,synthetic
PO-20251011-02529,Top Sirloin Butt,2025-10-09,2025-10-11,3.5,delivered,Northlake Beef Co.,2025-10-11,3.5,synthetic
PO-20251014-02530,Top Sirloin Butt,2025-10-12,2025-10-14,215.88,short_shipped,Northlake Beef Co.,2025-10-14,154.0,synthetic
PO-20251015-02531,Top Sirloin Butt,2025-10-13,2025-10-15,77.69,short_shipped,Northlake Beef Co.,2025-10-15,70.0,synthetic
PO-20251017-02532,Top Sirloin Butt,2025-10-13,2025-10-15,10.5,delivered,Northlake Beef Co.,2025-10-17,10.5,synthetic
PO-20251020-02533,Top Sirloin Butt,2025-10-18,2025-10-20,119.0,delivered,Northlake Beef Co.,2025-10-20,119.0,synthetic
PO-20251024-02534,Top Sirloin Butt,2025-10-22,2025-10-24,133.0,delivered,Northlake Beef Co.,2025-10-24,133.0,synthetic
PO-20251025-02535,Top Sirloin Butt,2025-10-23,2025-10-25,35.0,delivered,Northlake Beef Co.,2025-10-25,35.0,synthetic
PO-20251027-02536,Top Sirloin Butt,2025-10-25,2025-10-27,122.5,delivered,Northlake Beef Co.,2025-10-27,122.5,synthetic
PO-20251029-02537,Top Sirloin Butt,2025-10-27,2025-10-29,28.0,delivered,Northlake Beef Co.,2025-10-29,28.0,synthetic
PO-20251101-02538,Top Sirloin Butt,2025-10-29,2025-10-31,28.0,delivered,Northlake Beef Co.,2025-11-01,28.0,synthetic
PO-20251103-02539,Top Sirloin Butt,2025-11-01,2025-11-03,31.5,delivered,Northlake Beef Co.,2025-11-03,31.5,synthetic
PO-20251105-02540,Top Sirloin Butt,2025-11-03,2025-11-05,45.5,delivered,Northlake Beef Co.,2025-11-05,45.5,synthetic
PO-20251106-02541,Top Sirloin Butt,2025-11-04,2025-11-06,63.0,delivered,Northlake Beef Co.,2025-11-06,63.0,synthetic
PO-20251113-02542,Top Sirloin Butt,2025-11-11,2025-11-13,213.5,delivered,Northlake Beef Co.,2025-11-13,213.5,synthetic
PO-20251114-02543,Top Sirloin Butt,2025-11-12,2025-11-14,80.5,delivered,Northlake Beef Co.,2025-11-14,80.5,synthetic
PO-20251115-02544,Top Sirloin Butt,2025-11-13,2025-11-15,3.5,delivered,Northlake Beef Co.,2025-11-15,3.5,synthetic
PO-20251117-02545,Top Sirloin Butt,2025-11-15,2025-11-17,150.5,delivered,Northlake Beef Co.,2025-11-17,150.5,synthetic
PO-20251118-02546,Top Sirloin Butt,2025-11-16,2025-11-18,21.0,delivered,Northlake Beef Co.,2025-11-18,21.0,synthetic
PO-20251121-02547,Top Sirloin Butt,2025-11-18,2025-11-20,45.5,delivered,Northlake Beef Co.,2025-11-21,45.5,synthetic
PO-20251122-02548,Top Sirloin Butt,2025-11-20,2025-11-22,21.0,delivered,Northlake Beef Co.,2025-11-22,21.0,synthetic
PO-20251125-02549,Top Sirloin Butt,2025-11-23,2025-11-25,80.5,delivered,Northlake Beef Co.,2025-11-25,80.5,synthetic
PO-20251126-02550,Top Sirloin Butt,2025-11-24,2025-11-26,10.5,delivered,Northlake Beef Co.,2025-11-26,10.5,synthetic
PO-20251128-02551,Top Sirloin Butt,2025-11-26,2025-11-28,10.5,delivered,Northlake Beef Co.,2025-11-28,10.5,synthetic
PO-20251201-02552,Top Sirloin Butt,2025-11-29,2025-12-01,87.5,delivered,Northlake Beef Co.,2025-12-01,87.5,synthetic
PO-20251202-02553,Top Sirloin Butt,2025-11-30,2025-12-02,17.5,delivered,Northlake Beef Co.,2025-12-02,17.5,synthetic
PO-20251203-02554,Top Sirloin Butt,2025-12-01,2025-12-03,105.0,delivered,Northlake Beef Co.,2025-12-03,105.0,synthetic
PO-20251208-02555,Top Sirloin Butt,2025-12-06,2025-12-08,80.5,delivered,Northlake Beef Co.,2025-12-08,80.5,synthetic
PO-20251211-02556,Top Sirloin Butt,2025-12-09,2025-12-11,38.5,delivered,Northlake Beef Co.,2025-12-11,38.5,synthetic
PO-20251215-02557,Top Sirloin Butt,2025-12-13,2025-12-15,129.5,delivered,Northlake Beef Co.,2025-12-15,129.5,synthetic
PO-20251216-02558,Top Sirloin Butt,2025-12-14,2025-12-16,31.5,delivered,Northlake Beef Co.,2025-12-16,31.5,synthetic
PO-20251217-02559,Top Sirloin Butt,2025-12-15,2025-12-17,14.0,delivered,Northlake Beef Co.,2025-12-17,14.0,synthetic
PO-20251222-02560,Top Sirloin Butt,2025-12-20,2025-12-22,322.0,delivered,Northlake Beef Co.,2025-12-22,322.0,synthetic
PO-20251223-02561,Top Sirloin Butt,2025-12-21,2025-12-23,52.5,delivered,Northlake Beef Co.,2025-12-23,52.5,synthetic
PO-20251229-02562,Top Sirloin Butt,2025-12-27,2025-12-29,189.0,delivered,Northlake Beef Co.,2025-12-29,189.0,synthetic
PO-20251231-02563,Top Sirloin Butt,2025-12-29,2025-12-31,17.36,short_shipped,Northlake Beef Co.,2025-12-31,14.0,synthetic
PO-20250104-02564,Wagyu Flat Iron,2024-12-27,2025-01-01,6.5,delivered,Kuroge Specialty Imports,2025-01-04,6.5,synthetic
PO-20250106-02565,Wagyu Flat Iron,2025-01-01,2025-01-06,26.0,delivered,Kuroge Specialty Imports,2025-01-06,26.0,synthetic
PO-20250107-02566,Wagyu Flat Iron,2025-01-02,2025-01-07,11.7,delivered,Kuroge Specialty Imports,2025-01-07,11.7,synthetic
PO-20250109-02567,Wagyu Flat Iron,2025-01-04,2025-01-09,3.12,short_shipped,Kuroge Specialty Imports,2025-01-09,2.6,synthetic
PO-20250111-02568,Wagyu Flat Iron,2025-01-06,2025-01-11,9.1,delivered,Kuroge Specialty Imports,2025-01-11,9.1,synthetic
PO-20250113-02569,Wagyu Flat Iron,2025-01-08,2025-01-13,29.9,delivered,Kuroge Specialty Imports,2025-01-13,29.9,synthetic
PO-20250115-02570,Wagyu Flat Iron,2025-01-10,2025-01-15,1.3,delivered,Kuroge Specialty Imports,2025-01-15,1.3,synthetic
PO-20250116-02571,Wagyu Flat Iron,2025-01-11,2025-01-16,5.2,delivered,Kuroge Specialty Imports,2025-01-16,5.2,synthetic
PO-20250127-02572,Wagyu Flat Iron,2025-01-22,2025-01-27,74.1,delivered,Kuroge Specialty Imports,2025-01-27,74.1,synthetic
PO-20250130-02573,Wagyu Flat Iron,2025-01-25,2025-01-30,13.5,short_shipped,Kuroge Specialty Imports,2025-01-30,10.4,synthetic
PO-20250203-02574,Wagyu Flat Iron,2025-01-29,2025-02-03,39.0,delivered,Kuroge Specialty Imports,2025-02-03,39.0,synthetic
PO-20250204-02575,Wagyu Flat Iron,2025-01-30,2025-02-04,6.5,delivered,Kuroge Specialty Imports,2025-02-04,6.5,synthetic
PO-20250205-02576,Wagyu Flat Iron,2025-01-31,2025-02-05,6.5,delivered,Kuroge Specialty Imports,2025-02-05,6.5,synthetic
PO-20250208-02577,Wagyu Flat Iron,2025-02-03,2025-02-08,2.6,delivered,Kuroge Specialty Imports,2025-02-08,2.6,synthetic
PO-20250210-02578,Wagyu Flat Iron,2025-02-05,2025-02-10,26.0,delivered,Kuroge Specialty Imports,2025-02-10,26.0,synthetic
PO-20250211-02579,Wagyu Flat Iron,2025-02-06,2025-02-11,6.5,delivered,Kuroge Specialty Imports,2025-02-11,6.5,synthetic
PO-20250212-02580,Wagyu Flat Iron,2025-02-07,2025-02-12,5.2,delivered,Kuroge Specialty Imports,2025-02-12,5.2,synthetic
PO-20250214-02581,Wagyu Flat Iron,2025-02-09,2025-02-14,5.2,delivered,Kuroge Specialty Imports,2025-02-14,5.2,synthetic
PO-20250218-02582,Wagyu Flat Iron,2025-02-12,2025-02-17,74.1,delivered,Kuroge Specialty Imports,2025-02-18,74.1,synthetic
PO-20250221-02583,Wagyu Flat Iron,2025-02-16,2025-02-21,1.3,delivered,Kuroge Specialty Imports,2025-02-21,1.3,synthetic
PO-20250224-02584,Wagyu Flat Iron,2025-02-19,2025-02-24,35.1,delivered,Kuroge Specialty Imports,2025-02-24,35.1,synthetic
PO-20250226-02585,Wagyu Flat Iron,2025-02-21,2025-02-26,6.5,delivered,Kuroge Specialty Imports,2025-02-26,6.5,synthetic
PO-20250228-02586,Wagyu Flat Iron,2025-02-23,2025-02-28,1.3,delivered,Kuroge Specialty Imports,2025-02-28,1.3,synthetic
PO-20250303-02587,Wagyu Flat Iron,2025-02-26,2025-03-03,39.0,delivered,Kuroge Specialty Imports,2025-03-03,39.0,synthetic
PO-20250304-02588,Wagyu Flat Iron,2025-02-27,2025-03-04,3.9,delivered,Kuroge Specialty Imports,2025-03-04,3.9,synthetic
PO-20250310-02589,Wagyu Flat Iron,2025-03-05,2025-03-10,39.0,delivered,Kuroge Specialty Imports,2025-03-10,39.0,synthetic
PO-20250314-02590,Wagyu Flat Iron,2025-03-09,2025-03-14,63.7,delivered,Kuroge Specialty Imports,2025-03-14,63.7,synthetic
PO-20250315-02591,Wagyu Flat Iron,2025-03-09,2025-03-14,7.8,delivered,Kuroge Specialty Imports,2025-03-15,7.8,synthetic
PO-20250317-02592,Wagyu Flat Iron,2025-03-12,2025-03-17,35.1,delivered,Kuroge Specialty Imports,2025-03-17,35.1,synthetic
PO-20250322-02593,Wagyu Flat Iron,2025-03-17,2025-03-22,63.7,delivered,Kuroge Specialty Imports,2025-03-22,63.7,synthetic
PO-20250324-02594,Wagyu Flat Iron,2025-03-19,2025-03-24,33.8,delivered,Kuroge Specialty Imports,2025-03-24,33.8,synthetic
PO-20250325-02595,Wagyu Flat Iron,2025-03-20,2025-03-25,12.09,short_shipped,Kuroge Specialty Imports,2025-03-25,9.1,synthetic
PO-20250326-02596,Wagyu Flat Iron,2025-03-21,2025-03-26,5.45,short_shipped,Kuroge Specialty Imports,2025-03-26,3.9,synthetic
PO-20250329-02597,Wagyu Flat Iron,2025-03-24,2025-03-29,1.3,delivered,Kuroge Specialty Imports,2025-03-29,1.3,synthetic
PO-20250331-02598,Wagyu Flat Iron,2025-03-26,2025-03-31,39.0,delivered,Kuroge Specialty Imports,2025-03-31,39.0,synthetic
PO-20250401-02599,Wagyu Flat Iron,2025-03-24,2025-03-29,7.8,delivered,Kuroge Specialty Imports,2025-04-01,7.8,synthetic
PO-20250403-02600,Wagyu Flat Iron,2025-03-29,2025-04-03,1.3,delivered,Kuroge Specialty Imports,2025-04-03,1.3,synthetic
PO-20250407-02601,Wagyu Flat Iron,2025-04-02,2025-04-07,31.2,delivered,Kuroge Specialty Imports,2025-04-07,31.2,synthetic
PO-20250408-02602,Wagyu Flat Iron,2025-04-03,2025-04-08,15.6,delivered,Kuroge Specialty Imports,2025-04-08,15.6,synthetic
PO-20250410-02603,Wagyu Flat Iron,2025-04-05,2025-04-10,1.3,delivered,Kuroge Specialty Imports,2025-04-10,1.3,synthetic
PO-20250411-02604,Wagyu Flat Iron,2025-04-06,2025-04-11,1.3,delivered,Kuroge Specialty Imports,2025-04-11,1.3,synthetic
PO-20250412-02605,Wagyu Flat Iron,2025-04-07,2025-04-12,5.2,delivered,Kuroge Specialty Imports,2025-04-12,5.2,synthetic
PO-20250414-02606,Wagyu Flat Iron,2025-04-09,2025-04-14,36.4,delivered,Kuroge Specialty Imports,2025-04-14,36.4,synthetic
PO-20250416-02607,Wagyu Flat Iron,2025-04-11,2025-04-16,6.5,delivered,Kuroge Specialty Imports,2025-04-16,6.5,synthetic
PO-20250419-02608,Wagyu Flat Iron,2025-04-14,2025-04-19,5.2,delivered,Kuroge Specialty Imports,2025-04-19,5.2,synthetic
PO-20250421-02609,Wagyu Flat Iron,2025-04-16,2025-04-21,62.4,delivered,Kuroge Specialty Imports,2025-04-21,62.4,synthetic
PO-20250422-02610,Wagyu Flat Iron,2025-04-17,2025-04-22,4.57,short_shipped,Kuroge Specialty Imports,2025-04-22,3.9,synthetic
PO-20250425-02611,Wagyu Flat Iron,2025-04-20,2025-04-25,6.5,delivered,Kuroge Specialty Imports,2025-04-25,6.5,synthetic
PO-20250428-02612,Wagyu Flat Iron,2025-04-23,2025-04-28,39.0,delivered,Kuroge Specialty Imports,2025-04-28,39.0,synthetic
PO-20250430-02613,Wagyu Flat Iron,2025-04-25,2025-04-30,13.85,short_shipped,Kuroge Specialty Imports,2025-04-30,10.4,synthetic
PO-20250503-02614,Wagyu Flat Iron,2025-04-28,2025-05-03,5.2,delivered,Kuroge Specialty Imports,2025-05-03,5.2,synthetic
PO-20250505-02615,Wagyu Flat Iron,2025-04-30,2025-05-05,44.55,short_shipped,Kuroge Specialty Imports,2025-05-05,31.2,synthetic
PO-20250506-02616,Wagyu Flat Iron,2025-05-01,2025-05-06,11.7,delivered,Kuroge Specialty Imports,2025-05-06,11.7,synthetic
PO-20250510-02617,Wagyu Flat Iron,2025-05-05,2025-05-10,1.3,delivered,Kuroge Specialty Imports,2025-05-10,1.3,synthetic
PO-20250512-02618,Wagyu Flat Iron,2025-05-07,2025-05-12,39.0,delivered,Kuroge Specialty Imports,2025-05-12,39.0,synthetic
PO-20250515-02619,Wagyu Flat Iron,2025-05-10,2025-05-15,2.6,delivered,Kuroge Specialty Imports,2025-05-15,2.6,synthetic
PO-20250517-02620,Wagyu Flat Iron,2025-05-12,2025-05-17,2.6,delivered,Kuroge Specialty Imports,2025-05-17,2.6,synthetic
PO-20250520-02621,Wagyu Flat Iron,2025-05-12,2025-05-17,67.6,delivered,Kuroge Specialty Imports,2025-05-20,67.6,synthetic
PO-20250521-02622,Wagyu Flat Iron,2025-05-16,2025-05-21,2.6,delivered,Kuroge Specialty Imports,2025-05-21,2.6,synthetic
PO-20250522-02623,Wagyu Flat Iron,2025-05-17,2025-05-22,6.5,delivered,Kuroge Specialty Imports,2025-05-22,6.5,synthetic
PO-20250524-02624,Wagyu Flat Iron,2025-05-19,2025-05-24,3.9,delivered,Kuroge Specialty Imports,2025-05-24,3.9,synthetic
PO-20250526-02625,Wagyu Flat Iron,2025-05-21,2025-05-26,23.4,delivered,Kuroge Specialty Imports,2025-05-26,23.4,synthetic
PO-20250531-02626,Wagyu Flat Iron,2025-05-26,2025-05-31,66.3,delivered,Kuroge Specialty Imports,2025-05-31,66.3,synthetic
PO-20250602-02627,Wagyu Flat Iron,2025-05-25,2025-05-30,40.3,delivered,Kuroge Specialty Imports,2025-06-02,40.3,synthetic
PO-20250603-02628,Wagyu Flat Iron,2025-05-29,2025-06-03,16.9,delivered,Kuroge Specialty Imports,2025-06-03,16.9,synthetic
PO-20250605-02629,Wagyu Flat Iron,2025-05-31,2025-06-05,2.98,short_shipped,Kuroge Specialty Imports,2025-06-05,2.6,synthetic
PO-20250609-02630,Wagyu Flat Iron,2025-06-04,2025-06-09,49.4,delivered,Kuroge Specialty Imports,2025-06-09,49.4,synthetic
PO-20250610-02631,Wagyu Flat Iron,2025-06-05,2025-06-10,10.4,delivered,Kuroge Specialty Imports,2025-06-10,10.4,synthetic
PO-20250612-02632,Wagyu Flat Iron,2025-06-07,2025-06-12,3.9,delivered,Kuroge Specialty Imports,2025-06-12,3.9,synthetic
PO-20250614-02633,Wagyu Flat Iron,2025-06-09,2025-06-14,1.3,delivered,Kuroge Specialty Imports,2025-06-14,1.3,synthetic
PO-20250616-02634,Wagyu Flat Iron,2025-06-11,2025-06-16,40.3,delivered,Kuroge Specialty Imports,2025-06-16,40.3,synthetic
PO-20250617-02635,Wagyu Flat Iron,2025-06-12,2025-06-17,18.2,delivered,Kuroge Specialty Imports,2025-06-17,18.2,synthetic
PO-20250619-02636,Wagyu Flat Iron,2025-06-14,2025-06-19,2.85,short_shipped,Kuroge Specialty Imports,2025-06-19,2.6,synthetic
PO-20250623-02637,Wagyu Flat Iron,2025-06-18,2025-06-23,48.1,delivered,Kuroge Specialty Imports,2025-06-23,48.1,synthetic
PO-20250624-02638,Wagyu Flat Iron,2025-06-19,2025-06-24,1.3,delivered,Kuroge Specialty Imports,2025-06-24,1.3,synthetic
PO-20250625-02639,Wagyu Flat Iron,2025-06-20,2025-06-25,6.5,delivered,Kuroge Specialty Imports,2025-06-25,6.5,synthetic
PO-20250630-02640,Wagyu Flat Iron,2025-06-25,2025-06-30,59.8,delivered,Kuroge Specialty Imports,2025-06-30,59.8,synthetic
PO-20250702-02641,Wagyu Flat Iron,2025-06-27,2025-07-02,1.3,delivered,Kuroge Specialty Imports,2025-07-02,1.3,synthetic
PO-20250703-02642,Wagyu Flat Iron,2025-06-28,2025-07-03,7.8,delivered,Kuroge Specialty Imports,2025-07-03,7.8,synthetic
PO-20250704-02643,Wagyu Flat Iron,2025-06-29,2025-07-04,1.6,short_shipped,Kuroge Specialty Imports,2025-07-04,1.3,synthetic
PO-20250707-02644,Wagyu Flat Iron,2025-07-02,2025-07-07,57.2,delivered,Kuroge Specialty Imports,2025-07-07,57.2,synthetic
PO-20250709-02645,Wagyu Flat Iron,2025-07-04,2025-07-09,7.8,delivered,Kuroge Specialty Imports,2025-07-09,7.8,synthetic
PO-20250714-02646,Wagyu Flat Iron,2025-07-09,2025-07-14,41.6,delivered,Kuroge Specialty Imports,2025-07-14,41.6,synthetic
PO-20250715-02647,Wagyu Flat Iron,2025-07-10,2025-07-15,10.4,delivered,Kuroge Specialty Imports,2025-07-15,10.4,synthetic
PO-20250716-02648,Wagyu Flat Iron,2025-07-11,2025-07-16,6.5,delivered,Kuroge Specialty Imports,2025-07-16,6.5,synthetic
PO-20250718-02649,Wagyu Flat Iron,2025-07-13,2025-07-18,2.6,delivered,Kuroge Specialty Imports,2025-07-18,2.6,synthetic
PO-20250721-02650,Wagyu Flat Iron,2025-07-16,2025-07-21,53.3,delivered,Kuroge Specialty Imports,2025-07-21,53.3,synthetic
PO-20250722-02651,Wagyu Flat Iron,2025-07-17,2025-07-22,4.13,short_shipped,Kuroge Specialty Imports,2025-07-22,3.9,synthetic
PO-20250724-02652,Wagyu Flat Iron,2025-07-19,2025-07-24,2.6,delivered,Kuroge Specialty Imports,2025-07-24,2.6,synthetic
PO-20250726-02653,Wagyu Flat Iron,2025-07-21,2025-07-26,1.52,short_shipped,Kuroge Specialty Imports,2025-07-26,1.3,synthetic
PO-20250728-02654,Wagyu Flat Iron,2025-07-23,2025-07-28,57.2,delivered,Kuroge Specialty Imports,2025-07-28,57.2,synthetic
PO-20250802-02655,Wagyu Flat Iron,2025-07-28,2025-08-02,61.1,delivered,Kuroge Specialty Imports,2025-08-02,61.1,synthetic
PO-20250804-02656,Wagyu Flat Iron,2025-07-30,2025-08-04,45.5,delivered,Kuroge Specialty Imports,2025-08-04,45.5,synthetic
PO-20250805-02657,Wagyu Flat Iron,2025-07-31,2025-08-05,13.0,delivered,Kuroge Specialty Imports,2025-08-05,13.0,synthetic
PO-20250807-02658,Wagyu Flat Iron,2025-08-02,2025-08-07,1.3,delivered,Kuroge Specialty Imports,2025-08-07,1.3,synthetic
PO-20250808-02659,Wagyu Flat Iron,2025-08-03,2025-08-08,3.9,delivered,Kuroge Specialty Imports,2025-08-08,3.9,synthetic
PO-20250811-02660,Wagyu Flat Iron,2025-08-06,2025-08-11,59.8,delivered,Kuroge Specialty Imports,2025-08-11,59.8,synthetic
PO-20250814-02661,Wagyu Flat Iron,2025-08-08,2025-08-13,5.2,delivered,Kuroge Specialty Imports,2025-08-14,5.2,synthetic
PO-20250818-02662,Wagyu Flat Iron,2025-08-13,2025-08-18,65.06,short_shipped,Kuroge Specialty Imports,2025-08-18,50.7,synthetic
PO-20250819-02663,Wagyu Flat Iron,2025-08-14,2025-08-19,6.5,delivered,Kuroge Specialty Imports,2025-08-19,6.5,synthetic
PO-20250821-02664,Wagyu Flat Iron,2025-08-16,2025-08-21,2.6,delivered,Kuroge Specialty Imports,2025-08-21,2.6,synthetic
PO-20250822-02665,Wagyu Flat Iron,2025-08-17,2025-08-22,3.9,delivered,Kuroge Specialty Imports,2025-08-22,3.9,synthetic
PO-20250825-02666,Wagyu Flat Iron,2025-08-20,2025-08-25,59.8,delivered,Kuroge Specialty Imports,2025-08-25,59.8,synthetic
