schedule_date,source_primal,planned_primal_kg,status,priority,notes
2025-12-03,Round,116.4,completed,normal,today + next-day buffer
2025-12-03,Pork Loin,125.87,completed,high,today + next-day buffer
2025-12-03,Blade Eyes,335.79,completed,high,today + next-day buffer
2025-12-03,Bone-in Ribeye,39.92,completed,normal,today + next-day buffer
2025-12-03,Top Sirloin Butt,53.07,completed,normal,today + next-day buffer
2025-12-03,Shank,16.78,completed,low,today + next-day buffer
2025-12-03,Brisket,41.96,completed,normal,today + next-day buffer
2025-12-04,Flank,33.43,completed,low,today + next-day buffer
2025-12-04,6X6 Frenched,24.04,completed,low,today + next-day buffer
2025-12-04,Wagyu Flat Iron,21.48,completed,low,today + next-day buffer
2025-12-04,Pork Belly,198.13,completed,high,today + next-day buffer
2025-12-04,Tenderloin,9.26,completed,low,today + next-day buffer
2025-12-04,Chuck Primal,290.73,completed,high,today + next-day buffer
2025-12-04,Striploin Whole,114.31,completed,normal,today + next-day buffer
2025-12-04,Plate,25.47,completed,low,today + next-day buffer
2025-12-04,Pork Shoulder,49.53,completed,normal,today + next-day buffer
2025-12-04,Chuck Flat,152.22,completed,high,today + next-day buffer
2025-12-04,Round,116.4,completed,normal,today + next-day buffer
2025-12-04,Pork Loin,125.87,completed,high,today + next-day buffer
2025-12-04,Blade Eyes,335.79,completed,high,today + next-day buffer
2025-12-04,Bone-in Ribeye,39.92,completed,normal,today + next-day buffer
2025-12-04,Top Sirloin Butt,53.07,completed,normal,today + next-day buffer
2025-12-04,Shank,16.78,completed,low,today + next-day buffer
2025-12-04,Brisket,41.96,completed,normal,today + next-day buffer
2025-12-05,Flank,44.58,completed,low,today + next-day buffer
2025-12-05,6X6 Frenched,30.05,completed,low,today + next-day buffer
2025-12-05,Wagyu Flat Iron,30.08,completed,low,today + next-day buffer
2025-12-05,Pork Belly,247.66,completed,high,today + next-day buffer
2025-12-05,Tenderloin,15.05,completed,low,today + next-day buffer
2025-12-05,Chuck Primal,358.57,completed,high,today + next-day buffer
2025-12-05,Striploin Whole,142.88,completed,normal,today + next-day buffer
2025-12-05,Plate,35.66,completed,low,today + next-day buffer
2025-12-05,Pork Shoulder,69.35,completed,normal,today + next-day buffer
2025-12-05,Chuck Flat,179.4,completed,high,today + next-day buffer
2025-12-05,Round,137.45,completed,normal,today + next-day buffer
2025-12-05,Pork Loin,157.34,completed,high,today + next-day buffer
2025-12-05,Blade Eyes,425.29,completed,high,today + next-day buffer
2025-12-05,Bone-in Ribeye,53.23,completed,normal,today + next-day buffer
2025-12-05,Top Sirloin Butt,74.3,completed,normal,today + next-day buffer
2025-12-05,Shank,24.13,completed,low,today + next-day buffer
2025-12-05,Brisket,57.69,completed,normal,today + next-day buffer
2025-12-06,Flank,55.72,completed,low,today + next-day buffer
2025-12-06,6X6 Frenched,36.06,completed,low,today + next-day buffer
2025-12-06,Wagyu Flat Iron,38.67,completed,low,today + next-day buffer
2025-12-06,Pork Belly,297.19,completed,high,today + next-day buffer
2025-12-06,Tenderloin,20.84,completed,low,today + next-day buffer
2025-12-06,Chuck Primal,426.41,completed,high,today + next-day buffer
2025-12-06,Striploin Whole,171.46,completed,normal,today + next-day buffer
2025-12-06,Plate,45.85,completed,low,today + next-day buffer
2025-12-06,Pork Shoulder,89.16,completed,normal,today + next-day buffer
2025-12-06,Chuck Flat,206.59,completed,high,today + next-day buffer
2025-12-06,Round,158.5,completed,normal,today + next-day buffer
2025-12-06,Pork Loin,188.81,completed,high,today + next-day buffer
2025-12-06,Blade Eyes,514.78,completed,high,today + next-day buffer
2025-12-06,Bone-in Ribeye,66.54,completed,normal,today + next-day buffer
2025-12-06,Top Sirloin Butt,95.53,completed,normal,today + next-day buffer
2025-12-06,Shank,31.47,completed,low,today + next-day buffer
2025-12-06,Brisket,73.42,completed,normal,today + next-day buffer
2025-12-07,Flank,44.58,completed,low,today + next-day buffer
2025-12-07,6X6 Frenched,30.05,completed,low,today + next-day buffer
2025-12-07,Wagyu Flat Iron,30.08,cancelled,low,today + next-day buffer
2025-12-07,Pork Belly,247.66,completed,high,today + next-day buffer
2025-12-07,Tenderloin,15.05,completed,low,today + next-day buffer
2025-12-07,Chuck Primal,358.57,completed,high,today + next-day buffer
2025-12-07,Striploin Whole,142.88,completed,normal,today + next-day buffer
2025-12-07,Plate,35.66,completed,low,today + next-day buffer
2025-12-07,Pork Shoulder,69.35,completed,normal,today + next-day buffer
2025-12-07,Chuck Flat,179.4,cancelled,high,today + next-day buffer
2025-12-07,Round,137.45,completed,normal,today + next-day buffer
2025-12-07,Pork Loin,157.34,completed,high,today + next-day buffer
2025-12-07,Blade Eyes,425.29,completed,high,today + next-day buffer
2025-12-07,Bone-in Ribeye,53.23,completed,normal,today + next-day buffer
2025-12-07,Top Sirloin Butt,74.3,completed,normal,today + next-day buffer
2025-12-07,Shank,24.13,completed,low,today + next-day buffer
2025-12-07,Brisket,57.69,completed,normal,today + next-day buffer
2025-12-08,Flank,33.43,completed,low,today + next-day buffer
2025-12-08,6X6 Frenched,24.04,completed,low,today + next-day buffer
2025-12-08,Wagyu Flat Iron,21.48,completed,low,today + next-day buffer
2025-12-08,Pork Belly,198.13,completed,high,today + next-day buffer
2025-12-08,Tenderloin,9.26,completed,low,today + next-day buffer
2025-12-08,Chuck Primal,290.73,completed,high,today + next-day buffer
2025-12-08,Striploin Whole,114.31,completed,normal,today + next-day buffer
2025-12-08,Plate,25.47,completed,low,today + next-day buffer
2025-12-08,Pork Shoulder,49.53,completed,normal,today + next-day buffer
2025-12-08,Chuck Flat,152.22,completed,high,today + next-day buffer
2025-12-08,Round,116.4,completed,normal,today + next-day buffer
2025-12-08,Pork Loin,125.87,completed,high,today + next-day buffer
2025-12-08,Blade Eyes,335.79,completed,high,today + next-day buffer
2025-12-08,Bone-in Ribeye,39.92,completed,normal,today + next-day buffer
2025-12-08,Top Sirloin Butt,53.07,completed,normal,today + next-day buffer
2025-12-08,Shank,16.78,completed,low,today + next-day buffer
2025-12-08,Brisket,41.96,completed,normal,today + next-day buffer
2025-12-09,Flank,33.43,partial,low,today + next-day buffer
2025-12-09,6X6 Frenched,24.04,completed,low,today + next-day buffer
2025-12-09,Wagyu Flat Iron,21.48,completed,low,today + next-day buffer
2025-12-09,Pork Belly,198.13,completed,high,today + next-day buffer
2025-12-09,Tenderloin,9.26,completed,low,today + next-day buffer
2025-12-09,Chuck Primal,290.73,completed,high,today + next-day buffer
2025-12-09,Striploin Whole,114.31,completed,normal,today + next-day buffer
2025-12-09,Plate,25.47,completed,low,today + next-day buffer
2025-12-09,Pork Shoulder,49.53,completed,normal,today + next-day buffer
2025-12-09,Chuck Flat,152.22,completed,high,today + next-day buffer
2025-12-09,Round,116.4,completed,normal,today + next-day buffer
2025-12-09,Pork Loin,125.87,completed,high,today + next-day buffer
2025-12-09,Blade Eyes,335.79,completed,high,today + next-day buffer
2025-12-09,Bone-in Ribeye,39.92,completed,normal,today + next-day buffer
2025-12-09,Top Sirloin Butt,53.07,completed,normal,today + next-day buffer
2025-12-09,Shank,16.78,completed,low,today + next-day buffer
2025-12-09,Brisket,41.96,completed,normal,today + next-day buffer
2025-12-10,Flank,33.43,completed,low,today + next-day buffer
2025-12-10,6X6 Frenched,24.04,completed,low,today + next-day buffer
2025-12-10,Wagyu Flat Iron,21.48,completed,low,today + next-day buffer
2025-12-10,Pork Belly,198.13,completed,high,today + next-day buffer
2025-12-10,Tenderloin,9.26,completed,low,today + next-day buffer
2025-12-10,Chuck Primal,290.73,completed,high,today + next-day buffer
2025-12-10,Striploin Whole,114.31,completed,normal,today + next-day buffer
2025-12-10,Plate,25.47,completed,low,today + next-day buffer
2025-12-10,Pork Shoulder,49.53,partial,normal,today + next-day buffer
2025-12-10,Chuck Flat,152.22,completed,high,today + next-day buffer
2025-12-10,Round,116.4,completed,normal,today + next-day buffer
2025-12-10,Pork Loin,125.87,completed,high,today + next-day buffer
2025-12-10,Blade Eyes,335.79,completed,high,today + next-day buffer
2025-12-10,Bone-in Ribeye,39.92,completed,normal,today + next-day buffer
2025-12-10,Top Sirloin Butt,53.07,completed,normal,today + next-day buffer
2025-12-10,Shank,16.78,completed,low,today + next-day buffer
2025-12-10,Brisket,41.96,completed,normal,today + next-day buffer
2025-12-11,Flank,33.43,completed,low,today + next-day buffer
2025-12-11,6X6 Frenched,24.04,completed,low,today + next-day buffer
2025-12-11,Wagyu Flat Iron,21.48,completed,low,today + next-day buffer
2025-12-11,Pork Belly,198.13,completed,high,today + next-day buffer
2025-12-11,Tenderloin,9.26,completed,low,today + next-day buffer
2025-12-11,Chuck Primal,290.73,completed,high,today + next-day buffer
2025-12-11,Striploin Whole,114.31,partial,normal,today + next-day buffer
2025-12-11,Plate,25.47,completed,low,today + next-day buffer
2025-12-11,Pork Shoulder,49.53,completed,normal,today + next-day buffer
2025-12-11,Chuck Flat,152.22,completed,high,today + next-day buffer
2025-12-11,Round,116.4,completed,normal,today + next-day buffer
2025-12-11,Pork Loin,125.87,completed,high,today + next-day buffer
2025-12-11,Blade Eyes,335.79,completed,high,today + next-day buffer
2025-12-11,Bone-in Ribeye,39.92,partial,normal,today + next-day buffer
2025-12-11,Top Sirloin Butt,53.07,completed,normal,today + next-day buffer
2025-12-11,Shank,16.78,completed,low,today + next-day buffer
2025-12-11,Brisket,41.96,completed,normal,today + next-day buffer
2025-12-12,Flank,44.58,completed,low,today + next-day buffer
2025-12-12,6X6 Frenched,30.05,partial,low,today + next-day buffer
2025-12-12,Wagyu Flat Iron,30.08,completed,low,today + next-day buffer
2025-12-12,Pork Belly,247.66,completed,high,today + next-day buffer
2025-12-12,Tenderloin,15.05,partial,low,today + next-day buffer
2025-12-12,Chuck Primal,358.57,completed,high,today + next-day buffer
2025-12-12,Striploin Whole,142.88,completed,normal,today + next-day buffer
2025-12-12,Plate,35.66,completed,low,today + next-day buffer
2025-12-12,Pork Shoulder,69.35,completed,normal,today + next-day buffer
2025-12-12,Chuck Flat,179.4,completed,high,today + next-day buffer
2025-12-12,Round,137.45,completed,normal,today + next-day buffer
2025-12-12,Pork Loin,157.34,completed,high,today + next-day buffer
2025-12-12,Blade Eyes,425.29,completed,high,today + next-day buffer
2025-12-12,Bone-in Ribeye,53.23,completed,normal,today + next-day buffer
2025-12-12,Top Sirloin Butt,74.3,partial,normal,today + next-day buffer
2025-12-12,Shank,24.13,completed,low,today + next-day buffer
2025-12-12,Brisket,57.69,completed,normal,today + next-day buffer
2025-12-13,Flank,55.72,completed,low,today + next-day buffer
2025-12-13,6X6 Frenched,36.06,completed,low,today + next-day buffer
2025-12-13,Wagyu Flat Iron,38.67,completed,low,today + next-day buffer
2025-12-13,Pork Belly,297.19,completed,high,today + next-day buffer
2025-12-13,Tenderloin,20.84,completed,low,today + next-day buffer
2025-12-13,Chuck Primal,426.41,completed,high,today + next-day buffer
2025-12-13,Striploin Whole,171.46,completed,normal,today + next-day buffer
2025-12-13,Plate,45.85,completed,low,today + next-day buffer
2025-12-13,Pork Shoulder,89.16,completed,normal,today + next-day buffer
2025-12-13,Chuck Flat,206.59,completed,high,today + next-day buffer
2025-12-13,Round,158.5,completed,normal,today + next-day buffer
2025-12-13,Pork Loin,188.81,completed,high,today + next-day buffer
2025-12-13,Blade Eyes,514.78,completed,high,today + next-day buffer
2025-12-13,Bone-in Ribeye,66.54,completed,normal,today + next-day buffer
2025-12-13,Top Sirloin Butt,95.53,completed,normal,today + next-day buffer
2025-12-13,Shank,31.47,completed,low,today + next-day buffer
2025-12-13,Brisket,73.42,completed,normal,today + next-day buffer
2025-12-14,Flank,44.58,completed,low,today + next-day buffer
2025-12-14,6X6 Frenched,30.05,completed,low,today + next-day buffer
2025-12-14,Wagyu Flat Iron,30.08,cancelled,low,today + next-day buffer
2025-12-14,Pork Belly,247.66,completed,high,today + next-day buffer
2025-12-14,Tenderloin,15.05,completed,low,today + next-day buffer
2025-12-14,Chuck Primal,358.57,completed,high,today + next-day buffer
2025-12-14,Striploin Whole,142.88,completed,normal,today + next-day buffer
2025-12-14,Plate,35.66,completed,low,today + next-day buffer
2025-12-14,Pork Shoulder,69.35,completed,normal,today + next-day buffer
2025-12-14,Chuck Flat,179.4,completed,high,today + next-day buffer
2025-12-14,Round,137.45,completed,normal,today + next-day buffer
2025-12-14,Pork Loin,157.34,completed,high,today + next-day buffer
2025-12-14,Blade Eyes,425.29,completed,high,today + next-day buffer
2025-12-14,Bone-in Ribeye,53.23,completed,normal,today + next-day buffer
2025-12-14,Top Sirloin Butt,74.3,completed,normal,today + next-day buffer
2025-12-14,Shank,24.13,completed,low,today + next-day buffer
2025-12-14,Brisket,57.69,completed,normal,today + next-day buffer
2025-12-15,Flank,33.43,completed,low,today + next-day buffer
2025-12-15,6X6 Frenched,24.04,partial,low,today + next-day buffer
2025-12-15,Wagyu Flat Iron,21.48,cancelled,low,today + next-day buffer
2025-12-15,Pork Belly,198.13,partial,high,today + next-day buffer
2025-12-15,Tenderloin,9.26,completed,low,today + next-day buffer
2025-12-15,Chuck Primal,290.73,completed,high,today + next-day buffer
2025-12-15,Striploin Whole,114.31,completed,normal,today + next-day buffer
2025-12-15,Plate,25.47,completed,low,today + next-day buffer
2025-12-15,Pork Shoulder,49.53,partial,normal,today + next-day buffer
2025-12-15,Chuck Flat,152.22,completed,high,today + next-day buffer
2025-12-15,Round,116.4,completed,normal,today + next-day buffer
2025-12-15,Pork Loin,125.87,completed,high,today + next-day buffer
2025-12-15,Blade Eyes,335.79,completed,high,today + next-day buffer
2025-12-15,Bone-in Ribeye,39.92,completed,normal,today + next-day buffer
2025-12-15,Top Sirloin Butt,53.07,partial,normal,today + next-day buffer
2025-12-15,Shank,16.78,completed,low,today + next-day buffer
2025-12-15,Brisket,41.96,completed,normal,today + next-day buffer
2025-12-16,Flank,33.43,completed,low,today + next-day buffer
2025-12-16,6X6 Frenched,24.04,completed,low,today + next-day buffer
2025-12-16,Wagyu Flat Iron,21.48,completed,low,today + next-day buffer
2025-12-16,Pork Belly,198.13,completed,high,today + next-day buffer
2025-12-16,Tenderloin,9.26,completed,low,today + next-day buffer
2025-12-16,Chuck Primal,290.73,completed,high,today + next-day buffer
2025-12-16,Striploin Whole,114.31,completed,normal,today + next-day buffer
2025-12-16,Plate,25.47,completed,low,today + next-day buffer
2025-12-16,Pork Shoulder,49.53,completed,normal,today + next-day buffer
2025-12-16,Chuck Flat,152.22,completed,high,today + next-day buffer
2025-12-16,Round,116.4,completed,normal,today + next-day buffer
2025-12-16,Pork Loin,125.87,completed,high,today + next-day buffer
2025-12-16,Blade Eyes,335.79,completed,high,today + next-day buffer
2025-12-16,Bone-in Ribeye,39.92,completed,normal,today + next-day buffer
2025-12-16,Top Sirloin Butt,53.07,completed,normal,today + next-day buffer
2025-12-16,Shank,16.78,completed,low,today + next-day buffer
2025-12-16,Brisket,41.96,completed,normal,today + next-day buffer
2025-12-17,Flank,33.43,completed,low,today + next-day buffer
2025-12-17,6X6 Frenched,24.04,completed,low,today + next-day buffer
2025-12-17,Wagyu Flat Iron,21.48,completed,low,today + next-day buffer
2025-12-17,Pork Belly,198.13,completed,high,today + next-day buffer
2025-12-17,Tenderloin,9.26,partial,low,today + next-day buffer
2025-12-17,Chuck Primal,290.73,completed,high,today + next-day buffer
2025-12-17,Striploin Whole,114.31,completed,normal,today + next-day buffer
2025-12-17,Plate,25.47,completed,low,today + next-day buffer
2025-12-17,Pork Shoulder,49.53,completed,normal,today + next-day buffer
2025-12-17,Chuck Flat,152.22,completed,high,today + next-day buffer
2025-12-17,Round,116.4,completed,normal,today + next-day buffer
